TIME,BIN1,BIN2,BIN3,BIN4,BIN5,BIN6,BIN7,BIN8,BIN9,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21
0.417959,-175.983780,69.619240,-26.099142,10.686371,25.221001,18.927378,-5.226090,-0.790929,-10.167417,7.303757,-1.317557,-11.506382,-10.749334,11.855742,-7.214168,-5.851163,-10.394763,-12.130251,-12.457514,-8.181896,-4.432351
0.441179,-164.200638,71.021049,-19.772251,14.752913,23.053005,19.987762,-0.276996,6.530611,-7.783724,8.259932,1.828951,-11.914066,-9.341802,10.534018,-5.743340,-4.186699,-5.651909,-7.235889,-12.710206,-8.974468,-5.423519
0.464399,-189.973404,85.797165,-29.958065,18.798943,14.046276,23.688396,6.834481,10.606409,-0.349167,8.189770,1.093374,-14.838143,-10.449972,6.895322,-8.388918,-2.279541,-7.446132,-5.601968,-16.128712,-8.605861,-7.861299
0.487619,-225.955139,106.228912,-47.588699,29.573956,4.319143,27.863918,3.342832,7.520775,4.648112,7.112641,-4.564822,-19.869896,-7.865234,6.217564,-7.316889,0.468183,-6.440003,-8.784282,-18.302952,-4.722009,-8.857016
0.510839,-253.270203,114.652603,-57.867661,30.608566,5.029238,32.761478,9.302386,7.919378,8.668584,2.876699,-8.399097,-30.690475,-1.188307,3.701490,-3.646635,-0.294516,-1.098690,-12.823954,-17.250996,0.913799,-9.453811
0.534059,-247.935242,118.702400,-53.773064,19.215700,13.290255,27.230778,18.378143,3.181828,4.524637,4.745080,-5.908741,-23.197502,-5.834022,5.899446,-6.352304,1.245724,-7.312876,-9.832283,-19.811455,3.426937,-10.590981
0.557279,-218.664978,113.266006,-43.190300,10.555448,13.695740,15.060930,16.237804,6.498187,2.885910,13.717055,-7.136769,-14.182212,-6.126490,2.288262,-2.546071,-4.561657,-6.134019,-7.706648,-17.204742,-5.799872,-12.737719
0.580499,-178.043076,96.134277,-33.319611,9.946288,13.196327,11.103708,13.044778,12.918428,0.595334,19.550177,-5.344604,-5.716099,-4.454851,2.267096,-3.992517,-4.498910,-7.741149,-5.292744,-12.794106,-16.018700,-18.637489
0.603719,-176.586227,88.337196,-30.045788,15.851378,14.096547,7.124862,9.663137,10.987576,-1.392805,19.620041,-7.057028,-5.577432,-6.953809,1.314037,-5.809265,-2.501971,-7.003885,-2.768806,-8.351993,-14.485622,-18.799498
0.626939,-204.959198,96.942535,-33.947144,18.158680,17.351917,7.081428,6.681037,8.451406,2.192704,17.978226,-10.703466,-15.058702,-7.791240,3.384916,-3.124684,-0.447784,-9.595240,-8.380671,-5.984099,-9.554508,-13.592507
0.650159,-232.868164,110.758804,-43.473255,22.503059,15.017031,9.543425,9.284141,8.581581,1.597073,15.771603,-12.669085,-19.913296,-8.793206,4.297478,-0.205490,3.178435,-9.989350,-14.146642,-5.922711,-8.615704,-8.845155
0.673379,-244.038879,119.953781,-50.432579,17.770012,15.066818,13.669689,9.645876,8.276135,2.057743,13.374170,-10.419699,-20.852789,-6.263328,1.748011,1.697978,2.654336,-9.304468,-10.859839,-10.148031,-5.447836,-9.364484
0.696599,-250.043335,123.793823,-48.825920,14.664141,17.429657,8.853038,11.172878,3.509040,1.932546,14.545831,-10.908358,-17.723837,-5.402770,5.039300,1.317506,6.694564,-13.353891,-10.052645,-12.440987,-5.092020,-11.655354
0.719819,-247.835434,122.469147,-36.205742,8.611837,19.720284,3.834739,7.606179,3.169973,1.963156,15.107103,-15.665194,-15.526749,-7.229414,4.052474,-0.986745,8.589823,-16.847528,-6.347113,-18.818438,-5.852737,-12.051376
0.743039,-258.647614,131.172424,-42.357216,12.211240,21.643822,5.307214,7.697303,3.908580,1.086482,12.187652,-19.635052,-18.502619,-12.163925,2.724760,-1.630068,5.629613,-13.973537,-6.942670,-18.633820,-5.254834,-14.815465
0.766259,-253.388260,129.858765,-41.710182,10.852007,23.384617,6.785195,4.110976,4.320395,-6.346883,15.558139,-19.353716,-15.610167,-6.729249,-1.400917,-0.275299,-4.399735,-11.136681,-10.831713,-15.816751,0.308330,-18.333397
0.789478,-226.806046,119.837158,-28.353851,5.796107,23.948112,5.574566,3.404005,7.939291,-10.546885,18.850458,-16.066322,-10.373459,-6.315096,-3.684961,-2.309048,-5.050085,-11.529155,-4.720998,-12.056229,-1.854326,-18.736683
0.812698,-198.875412,103.565491,-22.460541,7.865627,17.686466,3.595289,1.937724,13.737867,-13.096992,21.543486,-12.352884,-8.653015,-2.588162,-1.931488,1.711559,-4.225691,-11.885378,3.005907,-5.102100,-7.633202,-16.169027
0.835918,-195.879639,94.505478,-23.589123,11.863281,14.335407,6.595550,1.431872,11.699697,-11.220679,20.186859,-19.084263,-10.553392,-2.903638,-0.396828,1.022786,-3.722922,-13.103676,2.692693,-4.435641,-6.478881,-14.068083
0.859138,-226.934311,102.251709,-32.337139,19.058252,12.995073,10.505884,2.973342,5.999196,-5.225639,14.589249,-26.063816,-17.381351,-5.299064,-0.730110,-2.026248,1.453967,-15.806413,-3.431245,-8.325509,-5.270351,-8.932310
0.882358,-251.321365,114.859322,-50.210449,24.910698,12.111877,14.220772,7.402060,5.161213,-2.514237,8.615554,-25.928585,-26.149002,-9.866798,-2.564545,2.534568,4.340084,-15.092127,-2.168030,-9.701526,-9.722986,-7.366813
0.905578,-231.044785,95.801971,-27.959639,5.806736,19.138218,7.853091,7.056339,3.206613,-2.364632,12.876822,-21.972363,-18.018703,-6.601732,-0.646979,4.809402,1.323341,-16.085169,-0.721545,-12.283783,-6.653808,-11.776482
0.928798,-162.546097,69.546486,-8.814609,6.065722,12.915033,9.271683,7.656645,10.595505,-4.893880,16.539463,-8.557770,-7.319083,-4.991936,3.209540,-1.055719,-3.422116,-12.966803,-0.442398,-18.603405,-8.884875,-16.560932
0.952018,-120.882088,62.108536,-10.443426,13.684679,15.788714,15.173933,10.544595,9.047802,-7.829342,13.697198,-8.263106,-0.237315,-0.882709,2.979795,-4.054696,-6.161906,-9.956821,4.229853,-19.225481,-10.780592,-15.380388
0.975238,-134.772034,65.058731,-15.062695,15.329491,18.349293,17.721832,9.695123,9.708257,0.013417,11.651937,-13.613392,-4.031239,0.182989,4.827664,-3.813270,-4.144148,-4.767973,2.123616,-19.201012,-16.182724,-16.005833
0.998458,-184.268036,69.598724,-27.508842,20.297508,18.917362,19.964821,6.694311,11.011566,10.080287,10.235662,-13.000183,-7.225706,-3.013379,8.920645,-5.172773,-3.239839,1.093945,-2.109720,-12.747353,-19.850712,-12.746801
1.021678,-212.697495,69.548187,-33.735455,24.095165,21.599049,22.665827,8.534649,8.441055,8.045210,4.114244,-8.904354,-10.044792,-10.210434,7.203598,-5.870398,-3.837033,0.024445,0.867271,-8.369774,-17.510731,-11.903911
