TIME,C,C#,D,Eb,E,F,F#,G,Ab,A,Bb,B
153.460680,0.134383,0.142831,0.390760,0.312999,0.574776,0.533495,0.274746,1.000000,0.514864,0.296377,0.120435,0.198391
153.483900,0.126111,0.141156,0.360709,0.280517,0.554281,0.510997,0.252737,1.000000,0.471665,0.277723,0.107881,0.189757
153.507120,0.115172,0.124094,0.327122,0.257858,0.544572,0.483070,0.225019,1.000000,0.425760,0.258041,0.099503,0.181854
153.530340,0.107020,0.115837,0.302346,0.236738,0.527168,0.451618,0.204353,1.000000,0.384469,0.242565,0.086254,0.178754
153.553560,0.089976,0.099061,0.256633,0.215575,0.517416,0.433713,0.191380,1.000000,0.359202,0.230302,0.080393,0.168060
153.576780,0.081789,0.089535,0.228234,0.196405,0.508034,0.419488,0.183528,1.000000,0.336071,0.221900,0.078917,0.139626
153.600000,0.080443,0.090197,0.217621,0.177347,0.491625,0.399158,0.169070,1.000000,0.305445,0.207978,0.084951,0.120397
153.623220,0.071159,0.087653,0.222283,0.166025,0.468271,0.373062,0.154474,1.000000,0.274284,0.194848,0.083437,0.130692
153.646440,0.062187,0.070793,0.216790,0.162322,0.438855,0.355895,0.140805,1.000000,0.236463,0.181305,0.073964,0.129037
153.669660,0.053044,0.074946,0.223860,0.156447,0.419414,0.338818,0.129718,1.000000,0.203947,0.179080,0.068812,0.117347
153.692880,0.050770,0.076921,0.206548,0.145337,0.395536,0.321313,0.119671,1.000000,0.177636,0.167926,0.065472,0.106611
153.716100,0.043799,0.062383,0.191550,0.126962,0.370246,0.300861,0.111486,1.000000,0.153465,0.148951,0.061900,0.088776
153.739320,0.035734,0.060233,0.202979,0.116515,0.352121,0.285383,0.117870,1.000000,0.134548,0.123946,0.062415,0.070610
153.762540,0.033051,0.059452,0.217245,0.113609,0.331188,0.275345,0.127978,1.000000,0.138380,0.111354,0.066967,0.058239
153.785760,0.037400,0.062019,0.223920,0.109171,0.312109,0.262905,0.142829,1.000000,0.146570,0.106053,0.068022,0.076692
153.808980,0.038238,0.061348,0.229999,0.109734,0.293585,0.257427,0.158301,1.000000,0.154194,0.095201,0.058376,0.094435
153.832200,0.043364,0.060937,0.248666,0.119874,0.279611,0.255593,0.176300,1.000000,0.160913,0.091029,0.050831,0.093306
153.855420,0.047132,0.061362,0.255410,0.132467,0.265685,0.258414,0.193031,1.000000,0.177305,0.108270,0.049665,0.097081
153.878639,0.050313,0.072657,0.262893,0.138913,0.262917,0.267849,0.213111,1.000000,0.208707,0.124488,0.049856,0.098023
153.901859,0.054610,0.086376,0.274372,0.146578,0.269747,0.286131,0.236606,1.000000,0.241583,0.145712,0.050894,0.088089
153.925079,0.064101,0.104336,0.262081,0.172001,0.299981,0.327027,0.269198,1.000000,0.278707,0.175183,0.064459,0.105560
153.948299,0.079577,0.120507,0.245317,0.213256,0.349014,0.383745,0.309681,1.000000,0.313279,0.209770,0.069604,0.138517
153.971519,0.099499,0.128313,0.238585,0.262634,0.413168,0.445187,0.364849,1.000000,0.346323,0.241942,0.071643,0.172722
153.994739,0.121571,0.145729,0.242610,0.306750,0.487006,0.508039,0.440237,1.000000,0.384087,0.293007,0.097074,0.190689
154.017959,0.183252,0.278099,0.308655,0.392521,0.590365,0.593612,0.519022,1.000000,0.455587,0.418983,0.173972,0.253777
154.041179,0.200484,0.219173,0.305195,0.428408,0.615442,0.601103,0.532694,1.000000,0.491564,0.415313,0.195027,0.268473
154.064399,0.213722,0.258174,0.366510,0.423598,0.642049,0.645166,0.549340,1.000000,0.495226,0.459196,0.193622,0.257757
154.087619,0.289517,0.263633,0.374256,0.424636,0.706717,0.676774,0.569838,1.000000,0.521410,0.482727,0.188819,0.279158
154.110839,0.288292,0.275224,0.399498,0.417790,0.741747,0.714839,0.565874,1.000000,0.539638,0.506346,0.175162,0.311947
154.134059,0.272275,0.256024,0.423148,0.405949,0.750880,0.761864,0.498752,1.000000,0.548594,0.492215,0.143067,0.342136
154.157279,0.238069,0.288236,0.411825,0.374353,0.775786,0.777996,0.438901,1.000000,0.546322,0.480240,0.112986,0.322590
154.180499,0.238048,0.266079,0.435961,0.364260,0.803191,0.783773,0.409720,1.000000,0.540149,0.472049,0.101780,0.317660
154.203719,0.214823,0.258457,0.421879,0.355865,0.847861,0.823528,0.391151,1.000000,0.554518,0.474352,0.110862,0.313163
154.226939,0.202526,0.259906,0.404512,0.355314,0.908763,0.821373,0.374644,1.000000,0.576301,0.481858,0.123805,0.289007
154.250159,0.169369,0.249394,0.389082,0.330860,0.911109,0.784333,0.351806,1.000000,0.582475,0.479961,0.139417,0.271651
154.273379,0.151148,0.242497,0.379385,0.334636,0.896924,0.781574,0.326730,1.000000,0.571355,0.468286,0.142183,0.272075
154.296599,0.137330,0.228059,0.368455,0.322027,0.883270,0.748846,0.285156,1.000000,0.551323,0.445805,0.125417,0.253621
154.319819,0.129751,0.207356,0.339283,0.315749,0.884641,0.705047,0.260170,1.000000,0.531745,0.434500,0.137558,0.224597
154.343039,0.113209,0.186934,0.353554,0.309111,0.876129,0.672696,0.235832,1.000000,0.504498,0.417994,0.145428,0.204157
154.366259,0.097884,0.172787,0.355404,0.314219,0.900015,0.665228,0.229849,1.000000,0.489698,0.402826,0.151109,0.194071
154.389478,0.093428,0.171425,0.350668,0.332845,0.920849,0.664137,0.244750,1.000000,0.477504,0.392186,0.172575,0.179464
154.412698,0.088919,0.165022,0.320447,0.343528,0.918519,0.657754,0.272259,1.000000,0.449876,0.367457,0.189565,0.176728
154.435918,0.078907,0.140765,0.289998,0.349764,0.905862,0.642564,0.306987,1.000000,0.419981,0.329536,0.171032,0.191596
154.459138,0.074559,0.112673,0.281210,0.339177,0.865083,0.595355,0.333861,1.000000,0.385555,0.285215,0.146292,0.182553
154.482358,0.067279,0.087518,0.278237,0.312684,0.818874,0.561768,0.375000,1.000000,0.359620,0.253393,0.131794,0.148670
154.505578,0.065710,0.079384,0.296003,0.278223,0.782717,0.561156,0.415018,1.000000,0.357614,0.228636,0.118237,0.143615
154.528798,0.068129,0.087400,0.316719,0.253136,0.751059,0.569367,0.443327,1.000000,0.376098,0.225380,0.116155,0.126800
154.552018,0.065470,0.097550,0.329594,0.265896,0.736201,0.593963,0.485915,1.000000,0.422726,0.242861,0.118916,0.106390
154.575238,0.074184,0.103748,0.311182,0.291328,0.732948,0.629082,0.534349,1.000000,0.483147,0.270625,0.126455,0.117149
154.598458,0.079205,0.106559,0.305591,0.328163,0.732500,0.672852,0.572402,1.000000,0.554386,0.313749,0.117816,0.142864
154.621678,0.091999,0.116243,0.330639,0.375876,0.757707,0.713779,0.608323,1.000000,0.629857,0.352797,0.116841,0.139976
154.644898,0.109720,0.128926,0.389824,0.436081,0.830664,0.797916,0.669251,1.000000,0.704996,0.396962,0.130097,0.148063
154.668118,0.133972,0.148947,0.448527,0.505266,0.939130,0.914587,0.761554,1.000000,0.789836,0.449189,0.148779,0.170935
154.691338,0.157721,0.169879,0.459550,0.546882,1.000000,0.978116,0.815938,0.913610,0.825931,0.472996,0.177738,0.189490
154.714558,0.179223,0.192186,0.431083,0.577858,1.000000,0.984914,0.845014,0.793757,0.819753,0.493814,0.207281,0.197014
154.737778,0.230652,0.267129,0.449471,0.633238,1.000000,0.955687,0.857992,0.734054,0.829372,0.549183,0.278384,0.223514
154.760998,0.230739,0.216071,0.378270,0.603667,1.000000,0.968575,0.848005,0.651624,0.814389,0.523964,0.272830,0.226854
154.784218,0.228114,0.193579,0.374895,0.590868,1.000000,0.933296,0.816314,0.623975,0.814136,0.518913,0.248817,0.234704
154.807438,0.228467,0.178905,0.378248,0.559136,1.000000,0.926560,0.774234,0.639209,0.825610,0.493835,0.230754,0.239240
154.830658,0.225138,0.168244,0.365678,0.532478,1.000000,0.914633,0.730231,0.645569,0.831097,0.494094,0.208309,0.232279
154.853878,0.222549,0.176139,0.347537,0.511859,1.000000,0.916321,0.682235,0.652632,0.837056,0.485294,0.183513,0.226543
154.877098,0.212393,0.184628,0.321505,0.497890,1.000000,0.917648,0.628107,0.646721,0.820814,0.483358,0.162906,0.213018
154.900317,0.214845,0.189883,0.268051,0.480700,1.000000,0.903345,0.578555,0.618790,0.787311,0.480502,0.156304,0.185792
154.923537,0.231455,0.185897,0.216525,0.445420,1.000000,0.878897,0.545606,0.584113,0.757044,0.477083,0.152695,0.170515
154.946757,0.280930,0.183497,0.202923,0.409181,1.000000,0.858570,0.577466,0.559610,0.735473,0.493868,0.161638,0.181756
154.969977,0.339065,0.180058,0.199928,0.396257,1.000000,0.851100,0.605939,0.597454,0.698824,0.512618,0.163318,0.214128
154.993197,0.334724,0.166784,0.206613,0.375182,1.000000,0.851884,0.608606,0.652426,0.632982,0.487946,0.161778,0.221998
155.016417,0.352784,0.170324,0.199989,0.353368,1.000000,0.873497,0.585154,0.651849,0.604421,0.476292,0.170453,0.203042
155.039637,0.390556,0.180117,0.181006,0.337635,1.000000,0.897413,0.535926,0.566831,0.574075,0.465183,0.171201,0.168153
155.062857,0.439554,0.203748,0.162014,0.333372,1.000000,0.906131,0.491509,0.462862,0.542271,0.436993,0.177262,0.148619
155.086077,0.456802,0.294538,0.205872,0.354163,1.000000,0.936160,0.461117,0.368878,0.516139,0.434388,0.187361,0.146453
155.109297,0.449607,0.397673,0.303760,0.436972,1.000000,0.992764,0.427992,0.335909,0.497703,0.399519,0.184936,0.145149
155.132517,0.370901,0.398348,0.363057,0.485024,1.000000,0.996623,0.410060,0.316461,0.445461,0.380276,0.149788,0.146552
155.155737,0.311936,0.326538,0.347792,0.501254,0.982712,1.000000,0.468082,0.362280,0.400298,0.379620,0.142819,0.119989
155.178957,0.283183,0.220079,0.279935,0.460028,0.920787,1.000000,0.504042,0.472853,0.462106,0.389639,0.158255,0.120967
155.202177,0.270657,0.165066,0.206981,0.372991,0.848554,1.000000,0.496224,0.564347,0.596109,0.512552,0.231999,0.117681
155.225397,0.249099,0.235652,0.220334,0.312084,0.802611,1.000000,0.477468,0.574300,0.628358,0.679788,0.415530,0.125495
155.248617,0.202262,0.180794,0.263356,0.323393,0.794800,1.000000,0.506826,0.600494,0.590095,0.683632,0.584402,0.141529
155.271837,0.198263,0.172663,0.404660,0.370618,0.776581,1.000000,0.538573,0.678527,0.552476,0.569238,0.715089,0.218261
155.295057,0.158753,0.167450,0.474202,0.375822,0.741162,1.000000,0.570040,0.759138,0.551774,0.478936,0.724129,0.256831
155.318277,0.154679,0.168501,0.462982,0.418953,0.754779,1.000000,0.604235,0.835263,0.602634,0.491092,0.762755,0.288588
155.341497,0.157963,0.176646,0.520225,0.473455,0.807597,1.000000,0.692673,0.865678,0.686018,0.530379,0.789711,0.314123
155.364717,0.168582,0.201118,0.509299,0.477499,0.898081,1.000000,0.764053,0.872276,0.749154,0.568645,0.713446,0.309078
155.387937,0.181970,0.232479,0.427763,0.545160,0.906795,1.000000,0.815388,0.880517,0.797624,0.606824,0.546460,0.314265
155.411156,0.243015,0.216585,0.377621,0.543263,0.936622,1.000000,0.885876,0.915946,0.844379,0.597937,0.445398,0.311723
155.434376,0.359206,0.304732,0.419971,0.642295,0.994861,1.000000,0.996231,0.998746,0.907647,0.648384,0.468045,0.389560
155.457596,0.335233,0.269634,0.357165,0.625580,0.941709,1.000000,0.950076,0.865137,0.817625,0.561504,0.323376,0.297974
155.480816,0.329550,0.221049,0.344101,0.594653,0.887014,1.000000,0.862817,0.823189,0.791871,0.513596,0.370691,0.275375
155.504036,0.369668,0.187526,0.323938,0.561975,0.885330,1.000000,0.811941,0.795641,0.796005,0.500274,0.411331,0.252669
155.527256,0.302903,0.232899,0.349051,0.597647,0.959231,1.000000,0.868188,0.968353,0.898707,0.587324,0.501409,0.274959
155.550476,0.262990,0.204196,0.294954,0.511859,0.862655,0.938168,0.798007,1.000000,0.853103,0.527422,0.498475,0.242863
155.573696,0.248448,0.168393,0.235615,0.480623,0.803162,0.874709,0.715251,1.000000,0.800019,0.509768,0.454458,0.237264
155.596916,0.226716,0.168535,0.239237,0.492488,0.897516,0.950771,0.708251,1.000000,0.849356,0.560662,0.442346,0.217127
155.620136,0.198922,0.146857,0.218774,0.441998,0.870133,1.000000,0.673917,0.779656,0.805278,0.573454,0.398831,0.196248
155.643356,0.189987,0.144123,0.166648,0.391872,0.932437,1.000000,0.641833,0.610485,0.733196,0.588380,0.365189,0.191330
155.666576,0.167943,0.144016,0.148366,0.372813,0.980852,1.000000,0.546616,0.488655,0.659666,0.565378,0.401306,0.179550
155.689796,0.152943,0.132735,0.131704,0.353446,1.000000,0.929856,0.451954,0.385057,0.581269,0.533397,0.407354,0.160124
155.713016,0.137073,0.106496,0.119949,0.344889,1.000000,0.851406,0.409195,0.334486,0.547919,0.502807,0.347512,0.126676
155.736236,0.122285,0.114537,0.103044,0.326736,1.000000,0.795964,0.398082,0.343905,0.553913,0.506109,0.317671,0.114373
155.759456,0.123404,0.126114,0.126339,0.326708,1.000000,0.789348,0.424064,0.414433,0.593756,0.579046,0.336267,0.130293
155.782676,0.114154,0.133255,0.177803,0.359373,1.000000,0.809319,0.449511,0.496776,0.701506,0.736943,0.371351,0.151690
155.805896,0.135133,0.150834,0.175975,0.438440,1.000000,0.763532,0.386345,0.462573,0.694564,0.878547,0.470421,0.161582
155.829116,0.120548,0.248336,0.170209,0.415496,1.000000,0.704371,0.312956,0.387078,0.594136,0.940694,0.564939,0.149791
155.852336,0.140856,0.229196,0.278335,0.521434,1.000000,0.791395,0.347334,0.422668,0.494686,0.889067,0.781281,0.160708
155.875556,0.140267,0.211454,0.232338,0.539130,1.000000,0.748073,0.334533,0.434234,0.379144,0.694234,0.844105,0.176115
155.898776,0.240141,0.201304,0.194586,0.581167,1.000000,0.732142,0.386562,0.425692,0.338677,0.598967,0.813194,0.224196
155.921995,0.217339,0.188348,0.220450,0.556262,1.000000,0.699838,0.428100,0.411353,0.343529,0.481081,0.806631,0.194077
155.945215,0.230133,0.186407,0.263393,0.529478,1.000000,0.756499,0.471210,0.471963,0.432597,0.464664,0.784840,0.239632
155.968435,0.211918,0.201248,0.358959,0.505601,1.000000,0.813118,0.538323,0.595359,0.518272,0.507016,0.775995,0.235745
155.991655,0.203099,0.180302,0.328304,0.510276,1.000000,0.916220,0.579235,0.703764,0.629138,0.550684,0.571723,0.209602
156.014875,0.251837,0.177896,0.349669,0.582727,1.000000,0.901433,0.609254,0.720200,0.701882,0.509493,0.417417,0.197945
156.038095,0.280766,0.185926,0.360132,0.633648,1.000000,0.907630,0.625584,0.708453,0.715495,0.455949,0.289448,0.163780
156.061315,0.294677,0.198473,0.377671,0.655705,1.000000,0.893001,0.659880,0.665043,0.684024,0.364884,0.208465,0.138585
156.084535,0.267914,0.207460,0.379012,0.670230,1.000000,0.878475,0.680555,0.653926,0.668496,0.341571,0.194740,0.133536
156.107755,0.218725,0.201580,0.367692,0.697824,1.000000,0.890064,0.721203,0.689130,0.671217,0.358561,0.178371,0.142553
156.130975,0.211852,0.231899,0.382068,0.777430,1.000000,0.872510,0.771206,0.797778,0.684382,0.334036,0.185873,0.161310
156.154195,0.259464,0.311808,0.439725,0.832071,1.000000,0.843249,0.797163,0.877301,0.675417,0.378143,0.193828,0.198099
156.177415,0.244349,0.274999,0.389245,0.878856,1.000000,0.847390,0.760576,0.864486,0.655450,0.359287,0.211430,0.217433
156.200635,0.251181,0.241117,0.384151,0.966293,1.000000,0.828880,0.722491,0.858854,0.674475,0.367601,0.231836,0.221453
156.223855,0.248950,0.197751,0.352789,1.000000,0.967581,0.783198,0.613159,0.713567,0.667658,0.374718,0.230037,0.179157
156.247075,0.215029,0.174931,0.302187,1.000000,0.894101,0.720463,0.510803,0.532752,0.606246,0.357349,0.234324,0.160268
156.270295,0.199251,0.174819,0.272043,1.000000,0.839022,0.686093,0.447424,0.454876,0.569672,0.355583,0.224152,0.153868
156.293515,0.188061,0.174492,0.258007,1.000000,0.847073,0.706038,0.418099,0.435748,0.569696,0.359970,0.241838,0.152622
156.316735,0.160681,0.169410,0.237561,1.000000,0.838528,0.679457,0.417871,0.427251,0.559448,0.367980,0.263577,0.131923
156.339955,0.145532,0.147690,0.230870,1.000000,0.840201,0.683542,0.430893,0.432101,0.552271,0.376175,0.279851,0.113011
156.363175,0.128557,0.128430,0.226385,1.000000,0.807942,0.664887,0.423393,0.464322,0.576827,0.362572,0.275530,0.099689
156.386395,0.125674,0.127895,0.261768,1.000000,0.806101,0.667153,0.419388,0.498996,0.732361,0.446027,0.262013,0.097833
156.409615,0.117466,0.159440,0.183191,1.000000,0.808715,0.647071,0.378697,0.457520,0.821365,0.634101,0.236135,0.098960
156.432834,0.150693,0.120422,0.154903,1.000000,0.828038,0.579953,0.328314,0.350387,0.681001,0.762778,0.244417,0.083170
156.456054,0.097330,0.107035,0.121269,1.000000,0.879594,0.549489,0.276359,0.263509,0.498758,0.762325,0.276220,0.097522
156.479274,0.086828,0.092207,0.110099,1.000000,0.876562,0.514592,0.220405,0.232684,0.352655,0.649170,0.263065,0.090711
156.502494,0.077295,0.090663,0.104993,1.000000,0.889230,0.491983,0.195231,0.232049,0.299191,0.527791,0.209348,0.074934
156.525714,0.076647,0.087313,0.110639,1.000000,0.905909,0.475023,0.171933,0.199798,0.268379,0.444656,0.187105,0.069533
156.548934,0.079880,0.087144,0.093693,1.000000,0.780911,0.515421,0.168012,0.209433,0.230983,0.360353,0.290073,0.069370
156.572154,0.072747,0.072425,0.088971,1.000000,0.646522,0.597939,0.177161,0.228409,0.203804,0.270972,0.443596,0.053095
156.595374,0.065926,0.074706,0.096194,1.000000,0.579044,0.583066,0.174802,0.229644,0.207132,0.303465,0.465693,0.053134
156.618594,0.062101,0.111813,0.089834,1.000000,0.658499,0.430324,0.197069,0.259228,0.216755,0.348221,0.369865,0.062865
156.641814,0.060438,0.097970,0.101314,1.000000,0.582127,0.305745,0.218449,0.284309,0.235308,0.267411,0.223820,0.034554
156.665034,0.060119,0.096794,0.124882,1.000000,0.552685,0.348162,0.239713,0.337402,0.241136,0.197341,0.159768,0.043182
156.688254,0.065847,0.102997,0.126046,1.000000,0.505996,0.356228,0.277153,0.389408,0.278479,0.179428,0.150136,0.045166
156.711474,0.067571,0.115186,0.143389,1.000000,0.475337,0.355011,0.307669,0.412878,0.360268,0.256178,0.168812,0.050603
156.734694,0.078327,0.134934,0.179788,1.000000,0.491191,0.400590,0.339895,0.414927,0.451531,0.429301,0.171484,0.045332
156.757914,0.092836,0.182863,0.213865,1.000000,0.724981,0.501996,0.391689,0.419302,0.499856,0.651088,0.248552,0.053270
156.781134,0.099891,0.200378,0.276511,1.000000,0.826822,0.608770,0.456980,0.458293,0.513906,0.690957,0.267475,0.066542
156.804354,0.111119,0.241201,0.341969,1.000000,0.889190,0.693845,0.520356,0.497762,0.559321,0.664818,0.214064,0.083904
156.827574,0.124768,0.257654,0.408193,1.000000,0.960544,0.781042,0.583446,0.524742,0.608088,0.733034,0.212182,0.119464
156.850794,0.160111,0.311942,0.500746,1.000000,0.974868,0.862837,0.660003,0.568289,0.653963,0.804385,0.262008,0.192614
156.874014,0.192922,0.297793,0.456899,0.887583,1.000000,0.808026,0.612770,0.529839,0.639423,0.735352,0.265001,0.186148
156.897234,0.170307,0.262632,0.438239,0.836864,1.000000,0.806358,0.607581,0.511148,0.629999,0.730337,0.235231,0.195697
156.920454,0.196928,0.274333,0.425864,0.805581,1.000000,0.826394,0.608998,0.500774,0.680694,0.748467,0.249122,0.200170
156.943673,0.241225,0.300582,0.455239,0.931802,1.000000,0.872583,0.670770,0.526041,0.901475,0.842799,0.284679,0.208740
156.966893,0.221474,0.275315,0.430750,0.972582,0.879816,0.839944,0.596663,0.515506,1.000000,0.633606,0.234689,0.210482
156.990113,0.191912,0.247436,0.399033,0.896009,0.860668,0.894850,0.548312,0.530884,1.000000,0.503191,0.211497,0.203203
157.013333,0.192425,0.250194,0.454287,0.869726,0.936703,0.948791,0.549900,0.616147,1.000000,0.528207,0.209010,0.181766
157.036553,0.193815,0.240568,0.407155,0.764813,0.987265,0.931669,0.510963,0.613244,1.000000,0.555375,0.187039,0.162544
157.059773,0.180377,0.225903,0.336902,0.818811,0.955079,0.896478,0.490359,0.592614,1.000000,0.537086,0.178530,0.135526
157.082993,0.165180,0.226338,0.348940,0.762179,1.000000,0.921430,0.521119,0.731644,0.959074,0.547236,0.187479,0.128536
157.106213,0.153071,0.208165,0.408413,0.692140,1.000000,0.917198,0.550680,0.802434,0.830383,0.563041,0.169957,0.139373
157.129433,0.154211,0.232570,0.363595,0.653129,1.000000,0.914703,0.644846,0.716626,0.707043,0.581801,0.205886,0.143633
157.152653,0.173845,0.305068,0.266229,0.607068,1.000000,0.915066,0.720509,0.557557,0.629628,0.596163,0.223675,0.131012
157.175873,0.209733,0.323177,0.191235,0.588396,1.000000,0.893751,0.698864,0.469916,0.628783,0.609918,0.224543,0.117548
157.199093,0.275241,0.308246,0.190235,0.472526,1.000000,0.813985,0.570918,0.407266,0.610034,0.576419,0.202534,0.151255
157.222313,0.337854,0.337950,0.163791,0.437352,1.000000,0.797832,0.496189,0.384029,0.660985,0.575569,0.187166,0.142157
157.245533,0.329147,0.376875,0.189339,0.348664,1.000000,0.790299,0.424654,0.368481,0.717250,0.602997,0.181231,0.143758
157.268753,0.253305,0.401160,0.263397,0.336593,1.000000,0.780923,0.336799,0.362841,0.705042,0.593047,0.183061,0.152139
157.291973,0.243061,0.405173,0.358786,0.346513,1.000000,0.772205,0.385078,0.437606,0.636041,0.499209,0.171880,0.130765
157.315193,0.216302,0.324006,0.418085,0.360427,1.000000,0.731424,0.520482,0.494965,0.526878,0.440161,0.174186,0.125932
157.338413,0.209701,0.264187,0.423221,0.347787,1.000000,0.761568,0.678748,0.516680,0.503342,0.382169,0.193138,0.133040
157.361633,0.221417,0.264804,0.508972,0.387603,1.000000,0.844156,0.826298,0.514266,0.536644,0.411244,0.213107,0.180900
157.384853,0.288454,0.275316,0.603215,0.479916,1.000000,0.949661,0.911982,0.573513,0.663596,0.445746,0.245330,0.238315
157.408073,0.400201,0.352003,0.641908,0.501336,1.000000,0.979492,0.991636,0.690927,0.784950,0.483640,0.288624,0.290107
157.431293,0.435771,0.424331,0.655741,0.521280,1.000000,0.996789,0.973536,0.797004,0.894667,0.553046,0.301722,0.329492
157.454512,0.437460,0.425984,0.560195,0.520068,0.955718,0.942665,0.841142,0.774915,1.000000,0.592034,0.309200,0.324634
157.477732,0.464322,0.384639,0.463587,0.549136,0.900390,0.903189,0.724457,0.732847,1.000000,0.591496,0.310451,0.312445
157.500952,0.532062,0.400625,0.441809,0.577029,0.932760,0.957413,0.757221,0.763478,1.000000,0.612445,0.340051,0.350357
157.524172,0.664905,0.427521,0.461105,0.595414,0.946770,1.000000,0.784927,0.767594,0.908026,0.605819,0.370711,0.386168
157.547392,0.784127,0.502321,0.504143,0.585809,0.909064,1.000000,0.792847,0.721778,0.837808,0.596078,0.409951,0.395432
157.570612,0.904702,0.514359,0.507457,0.610854,0.947681,1.000000,0.782953,0.710732,0.807848,0.589211,0.436006,0.387209
157.593832,1.000000,0.436390,0.420364,0.562190,0.940418,0.958734,0.761587,0.694001,0.805418,0.587196,0.408630,0.351254
157.617052,1.000000,0.378353,0.361359,0.509562,0.887157,0.879811,0.698457,0.648294,0.756302,0.534117,0.337342,0.305142
157.640272,1.000000,0.301184,0.319265,0.444403,0.814082,0.797574,0.617585,0.567109,0.692541,0.490069,0.287384,0.270815
157.663492,1.000000,0.243362,0.263945,0.391742,0.735369,0.695777,0.522247,0.489047,0.628264,0.427495,0.222421,0.234595
157.686712,1.000000,0.198073,0.217107,0.344852,0.679845,0.626127,0.435927,0.440511,0.573403,0.382958,0.180883,0.209161
157.709932,1.000000,0.169452,0.183111,0.321999,0.654352,0.580716,0.377218,0.381744,0.528353,0.352632,0.158231,0.182240
157.733152,1.000000,0.153784,0.161479,0.304299,0.647626,0.558616,0.329689,0.347640,0.489934,0.328006,0.137175,0.172462
157.756372,1.000000,0.140558,0.137676,0.283142,0.651801,0.530581,0.292252,0.333040,0.451075,0.316298,0.128292,0.160673
157.779592,1.000000,0.137230,0.123300,0.261936,0.612174,0.494761,0.264903,0.315425,0.417514,0.302965,0.131741,0.142602
157.802812,1.000000,0.127047,0.115844,0.228635,0.596298,0.461966,0.234148,0.269639,0.374187,0.299185,0.130104,0.117364
157.826032,1.000000,0.116836,0.108184,0.214487,0.579329,0.437092,0.211814,0.233180,0.341695,0.277484,0.120338,0.089616
157.849252,1.000000,0.101847,0.101689,0.195322,0.552536,0.402653,0.182237,0.214386,0.309064,0.258738,0.112886,0.064708
157.872472,1.000000,0.079650,0.083746,0.185463,0.524801,0.382383,0.167943,0.201325,0.279567,0.239981,0.106071,0.055633
157.895692,1.000000,0.064637,0.076793,0.172043,0.481853,0.353958,0.143480,0.179370,0.247063,0.219346,0.106073,0.055519
157.918912,1.000000,0.070286,0.067499,0.163173,0.463828,0.339411,0.133753,0.170233,0.222650,0.199416,0.094270,0.060101
157.942132,1.000000,0.073288,0.058186,0.151702,0.455863,0.322511,0.124345,0.151007,0.198436,0.177614,0.088669,0.057223
157.965351,1.000000,0.075566,0.056918,0.137678,0.418474,0.309893,0.118342,0.157181,0.174102,0.156093,0.081490,0.057910
157.988571,1.000000,0.077800,0.056023,0.129684,0.396280,0.295716,0.129781,0.179380,0.153919,0.139345,0.075891,0.056132
158.011791,1.000000,0.072755,0.058589,0.118448,0.367102,0.275584,0.136934,0.189093,0.135265,0.122826,0.067713,0.052775
158.035011,1.000000,0.066716,0.063630,0.110519,0.322020,0.264145,0.142230,0.185778,0.128947,0.109265,0.062112,0.052637
158.058231,1.000000,0.059565,0.063414,0.102185,0.285885,0.258606,0.152757,0.185379,0.139210,0.096577,0.060044,0.057323
158.081451,1.000000,0.060005,0.062703,0.100017,0.261291,0.269777,0.170737,0.201984,0.162427,0.101287,0.058971,0.062558
158.104671,1.000000,0.065561,0.067581,0.101968,0.258814,0.290746,0.192173,0.228918,0.194880,0.117118,0.062231,0.060599
158.127891,1.000000,0.071875,0.067986,0.101081,0.271823,0.306578,0.214620,0.251795,0.225079,0.132224,0.062609,0.052714
158.151111,1.000000,0.083483,0.079449,0.114604,0.286702,0.337030,0.241307,0.267196,0.258415,0.157335,0.064196,0.050589
158.174331,1.000000,0.094860,0.094315,0.142237,0.327883,0.382394,0.277246,0.298223,0.293429,0.183746,0.068808,0.048606
158.197551,1.000000,0.104177,0.119276,0.174507,0.392530,0.437028,0.322011,0.326909,0.333796,0.216556,0.085196,0.053827
158.220771,1.000000,0.139575,0.151966,0.216695,0.456327,0.507878,0.387417,0.358862,0.378508,0.264740,0.110948,0.069380
158.243991,1.000000,0.223566,0.212720,0.291255,0.555252,0.630973,0.481809,0.426676,0.457685,0.356542,0.168143,0.134185
158.267211,1.000000,0.330702,0.313736,0.385338,0.646157,0.708120,0.552455,0.496956,0.539698,0.461749,0.231492,0.188360
158.290431,1.000000,0.341171,0.269732,0.351575,0.707719,0.743693,0.581652,0.517496,0.563030,0.474582,0.227100,0.188082
158.313651,1.000000,0.380522,0.308430,0.365869,0.706897,0.759173,0.592737,0.568880,0.598536,0.469746,0.263293,0.178978
158.336871,1.000000,0.427141,0.322285,0.395808,0.759476,0.827780,0.619302,0.595614,0.647604,0.477088,0.282174,0.206659
158.360091,1.000000,0.483746,0.354239,0.396986,0.856828,0.916801,0.674883,0.666418,0.738218,0.535680,0.296378,0.240866
158.383311,0.991707,0.508832,0.374847,0.405977,0.954011,1.000000,0.691291,0.665194,0.831750,0.614524,0.278841,0.292993
158.406531,0.858489,0.460146,0.339007,0.406588,0.931165,1.000000,0.623762,0.626991,0.795653,0.585423,0.270576,0.298224
