TIME,C,C#,D,Eb,E,F,F#,G,Ab,A,Bb,B
77.949388,0.870038,0.887570,0.749803,0.527926,0.641214,0.466333,0.579671,0.579796,0.510923,0.840928,0.655680,1.000000
77.972608,0.865335,0.836357,0.829616,0.661998,0.646849,0.508777,0.561764,0.647699,0.578357,0.742051,0.523962,1.000000
77.995828,0.944892,0.887451,0.957131,0.821235,0.781721,0.585678,0.645902,0.677222,0.600701,0.720569,0.528437,1.000000
78.019048,0.921723,0.909216,0.931425,0.756498,0.748251,0.641511,0.685121,0.664622,0.585136,0.751381,0.486423,1.000000
78.042268,0.929602,0.938187,0.877061,0.694462,0.668509,0.649129,0.651611,0.620040,0.586672,0.733467,0.478301,1.000000
78.065488,1.000000,0.855980,0.815036,0.695796,0.608961,0.597898,0.638002,0.689474,0.544833,0.696471,0.431516,0.978702
78.088707,1.000000,0.751732,0.710018,0.571900,0.516022,0.536491,0.622697,0.729779,0.527150,0.631409,0.404160,0.860312
78.111927,1.000000,0.662925,0.639319,0.477444,0.507676,0.506733,0.630910,0.715728,0.534411,0.594763,0.407820,0.723394
78.135147,1.000000,0.678824,0.659390,0.541511,0.542669,0.493528,0.739422,0.774476,0.584096,0.616462,0.445368,0.700467
78.158367,1.000000,0.699280,0.700983,0.602686,0.549980,0.525581,0.912235,0.660129,0.693197,0.641497,0.567634,0.650243
78.181587,1.000000,0.694063,0.776949,0.625170,0.532903,0.718448,0.925579,0.666259,0.725298,0.729390,0.688365,0.690673
78.204807,1.000000,0.655408,0.871111,0.673127,0.668078,0.793095,0.721626,0.705740,0.777352,0.730089,0.739405,0.697707
78.228027,0.977868,0.781237,1.000000,0.786985,0.663913,0.619440,0.688458,0.727597,0.724514,0.664938,0.775536,0.619237
78.251247,0.936703,0.714526,1.000000,0.702222,0.497639,0.541251,0.661573,0.696574,0.710001,0.680582,0.663463,0.475351
78.274467,0.984784,0.823955,1.000000,0.666724,0.491395,0.619359,0.668169,0.772237,0.753828,0.715517,0.750007,0.546601
78.297687,1.000000,0.736641,0.925587,0.626431,0.432845,0.618183,0.559154,0.817439,0.730730,0.690001,0.736613,0.538216
78.320907,1.000000,0.742224,0.883856,0.582858,0.456656,0.668231,0.467429,0.890403,0.721234,0.637614,0.647123,0.496246
78.344127,1.000000,0.689795,0.863419,0.585547,0.461944,0.635272,0.431780,0.798521,0.654472,0.633939,0.637725,0.588968
78.367347,1.000000,0.686691,0.806187,0.634088,0.489436,0.625578,0.471135,0.712767,0.666798,0.648506,0.591429,0.738195
78.390567,1.000000,0.768329,0.882374,0.661159,0.479797,0.791325,0.652520,0.668588,0.750566,0.761123,0.661155,0.829954
78.413787,0.917299,0.782633,0.893047,0.702559,0.504269,1.000000,0.768656,0.582137,0.703260,0.828871,0.729721,0.885298
78.437007,0.816698,0.623211,0.788154,0.512113,0.417112,1.000000,0.771279,0.465968,0.514593,0.749397,0.688424,0.839443
78.460227,0.971402,0.705725,0.813151,0.495479,0.453675,0.956491,0.821612,0.512323,0.477696,0.763510,0.792429,1.000000
78.483447,0.903480,0.700884,0.716533,0.515099,0.399650,0.695970,0.681040,0.451785,0.428558,0.608718,0.801802,1.000000
78.506667,0.900153,0.677147,0.606104,0.419129,0.377772,0.596909,0.549941,0.611725,0.458796,0.552361,0.788039,1.000000
78.529887,0.921622,0.645376,0.615305,0.494256,0.458827,0.609230,0.529400,0.610234,0.390799,0.533660,0.769511,1.000000
78.553107,1.000000,0.667364,0.577989,0.513268,0.563113,0.584372,0.567265,0.694276,0.460755,0.485658,0.727441,0.969085
78.576327,1.000000,0.583344,0.527993,0.533945,0.606398,0.615091,0.618424,0.643234,0.485486,0.481341,0.741613,0.893997
78.599546,1.000000,0.556197,0.545798,0.588394,0.626910,0.749426,0.687629,0.585653,0.479693,0.512763,0.851432,0.895222
78.622766,1.000000,0.613282,0.607191,0.644026,0.669577,0.809690,0.794357,0.487391,0.516840,0.520796,0.834000,0.843235
78.645986,0.985792,0.651744,0.671487,0.669962,0.703969,1.000000,0.907517,0.516369,0.526099,0.503909,0.789977,0.902060
78.669206,0.930803,0.550659,0.625794,0.605935,0.662991,1.000000,0.772284,0.507919,0.493474,0.471257,0.611012,0.847668
78.692426,1.000000,0.528830,0.727963,0.644343,0.634714,0.983240,0.733747,0.579821,0.469878,0.476779,0.561460,0.847818
78.715646,1.000000,0.551320,0.712414,0.550329,0.581095,0.941174,0.677742,0.628718,0.483013,0.510081,0.546255,0.833175
78.738866,1.000000,0.563330,0.586156,0.531442,0.583529,0.757881,0.625401,0.662823,0.537754,0.526862,0.529145,0.901722
78.762086,1.000000,0.561146,0.531650,0.469311,0.499883,0.619346,0.602516,0.708487,0.550419,0.441600,0.435265,0.859232
78.785306,1.000000,0.535943,0.511055,0.390856,0.453875,0.485620,0.619932,0.796671,0.518657,0.455672,0.465171,0.845675
78.808526,1.000000,0.531289,0.480192,0.426323,0.376024,0.402387,0.594794,0.809003,0.557396,0.419504,0.440994,0.879126
78.831746,1.000000,0.579344,0.496292,0.420096,0.391379,0.435395,0.613405,0.776326,0.569305,0.467331,0.469520,0.887861
78.854966,1.000000,0.566980,0.514748,0.456270,0.419633,0.450560,0.605170,0.920903,0.678314,0.599107,0.577586,0.856485
78.878186,1.000000,0.586478,0.531966,0.381072,0.475210,0.453394,0.608890,0.768272,0.676323,0.500522,0.494102,0.829334
78.901406,1.000000,0.624584,0.651493,0.439033,0.588068,0.533491,0.740052,0.862974,0.929169,0.595368,0.534543,0.937177
78.924626,0.829982,0.552568,0.636829,0.405638,0.544875,0.492067,0.698831,0.830941,1.000000,0.539071,0.458432,0.801456
78.947846,0.715118,0.542558,0.666026,0.432581,0.516425,0.456689,0.708886,0.825571,1.000000,0.536293,0.463688,0.744205
78.971066,0.716422,0.556385,0.617444,0.415409,0.566321,0.463964,0.701160,0.785106,1.000000,0.521674,0.472008,0.754629
78.994286,0.674310,0.518405,0.611245,0.445654,0.562808,0.451698,0.707098,0.750824,1.000000,0.499400,0.444173,0.718154
79.017506,0.627338,0.488132,0.559822,0.480893,0.532158,0.408432,0.758731,0.739047,1.000000,0.469777,0.431099,0.670007
79.040726,0.561178,0.481779,0.551136,0.537877,0.487631,0.360476,0.726976,0.739529,1.000000,0.454182,0.456117,0.652637
79.063946,0.506951,0.524370,0.557805,0.532057,0.484234,0.360594,0.751303,0.747532,1.000000,0.504282,0.467454,0.589996
79.087166,0.481742,0.537681,0.588334,0.519674,0.487165,0.366335,0.749126,0.815473,1.000000,0.543047,0.473129,0.542916
79.110385,0.406115,0.558399,0.627597,0.602938,0.483153,0.390476,0.774180,0.815840,1.000000,0.610995,0.504528,0.512141
79.133605,0.445876,0.552369,0.679033,0.670105,0.446200,0.443221,0.744337,0.809566,1.000000,0.649745,0.528063,0.557492
79.156825,0.500680,0.574377,0.709768,0.756941,0.463373,0.459099,0.655723,0.739980,1.000000,0.656840,0.550307,0.508458
79.180045,0.514105,0.587083,0.673712,0.716065,0.462678,0.480429,0.626373,0.651609,1.000000,0.589425,0.559230,0.496653
79.203265,0.609882,0.560766,0.672486,0.688289,0.433677,0.545558,0.571378,0.637124,1.000000,0.618355,0.578164,0.566990
79.226485,0.696880,0.469375,0.626015,0.656497,0.413849,0.581445,0.555965,0.652348,1.000000,0.550945,0.608912,0.604355
79.249705,0.698513,0.433686,0.629767,0.652138,0.375731,0.586970,0.593719,0.721953,1.000000,0.524073,0.634435,0.631543
79.272925,0.714341,0.471485,0.687403,0.626414,0.396696,0.620985,0.615117,0.777748,1.000000,0.527878,0.614141,0.684585
79.296145,0.759596,0.553845,0.725121,0.663113,0.437526,0.681699,0.697465,0.883836,1.000000,0.546381,0.650354,0.705131
79.319365,0.791176,0.662803,0.805814,0.657596,0.526307,0.764202,0.785804,1.000000,0.968202,0.663975,0.720933,0.763285
79.342585,0.794499,0.719531,0.878870,0.661755,0.549786,0.787162,0.815719,1.000000,0.891579,0.699833,0.728424,0.761607
79.365805,0.764540,0.734308,1.000000,0.766529,0.607117,0.830581,0.869824,0.987999,0.818909,0.812197,0.802462,0.813419
79.389025,0.898279,0.837843,0.976851,0.926875,0.728984,0.853189,0.895761,1.000000,0.861449,0.918456,0.857050,0.947434
79.412245,0.982911,0.886250,0.851692,0.954016,0.763528,0.880241,0.826306,0.900189,0.938572,0.914752,0.861537,1.000000
79.435465,0.836781,0.802610,0.646121,0.796478,0.674519,0.798808,0.819611,0.831672,0.907714,0.797426,0.830307,1.000000
79.458685,0.789881,0.685132,0.652106,0.799692,0.603083,0.794099,0.790541,0.855905,1.000000,0.800291,0.773361,0.887484
79.481905,0.655188,0.590405,0.606776,0.846501,0.505541,0.706753,0.778780,0.936619,1.000000,0.717610,0.527328,0.747338
79.505125,0.560921,0.497316,0.621603,0.774128,0.465679,0.609582,0.789800,0.905479,1.000000,0.714475,0.497310,0.591005
79.528345,0.493755,0.401364,0.555471,0.651862,0.431732,0.522486,0.801844,0.845869,1.000000,0.694054,0.422871,0.460678
79.551565,0.486818,0.438131,0.576897,0.545662,0.436070,0.471682,0.751024,0.874198,1.000000,0.676581,0.418677,0.470055
79.574785,0.465306,0.534714,0.608376,0.526244,0.537867,0.518866,0.755345,0.927169,1.000000,0.782055,0.436194,0.437275
79.598005,0.352968,0.408541,0.562028,0.530919,0.518367,0.477258,0.657790,0.810137,1.000000,0.704972,0.391375,0.424620
79.621224,0.334907,0.385206,0.485914,0.544188,0.514320,0.471824,0.634957,0.688493,1.000000,0.650356,0.385731,0.364146
79.644444,0.350030,0.362988,0.400661,0.590371,0.519573,0.438711,0.576018,0.621144,1.000000,0.655041,0.401954,0.325225
79.667664,0.415292,0.344447,0.363792,0.553353,0.469790,0.413412,0.505964,0.569123,1.000000,0.588402,0.383300,0.308619
79.690884,0.430427,0.347866,0.387355,0.622061,0.472398,0.374436,0.421950,0.571499,1.000000,0.514248,0.425421,0.339489
79.714104,0.415740,0.374473,0.430980,0.622665,0.403170,0.355197,0.391983,0.532917,1.000000,0.506875,0.421404,0.299339
79.737324,0.518504,0.441565,0.528822,0.630721,0.401224,0.353666,0.372416,0.629740,1.000000,0.497345,0.445404,0.344367
79.760544,0.735044,0.583017,0.650966,0.689128,0.464033,0.485135,0.397793,0.748334,1.000000,0.532285,0.549549,0.514106
79.783764,0.927683,0.699024,0.751413,0.736480,0.576135,0.609421,0.495350,0.893442,1.000000,0.627926,0.690502,0.682026
79.806984,1.000000,0.742626,0.791996,0.589620,0.521186,0.572616,0.420833,0.833477,0.849074,0.553039,0.676296,0.684337
79.830204,1.000000,0.759148,0.757211,0.595961,0.539995,0.555741,0.364673,0.801493,0.702561,0.573955,0.628337,0.651225
79.853424,1.000000,0.781002,0.769727,0.645288,0.572184,0.663635,0.434915,0.848161,0.733720,0.627507,0.690726,0.669846
79.876644,1.000000,0.889330,0.909026,0.673159,0.633507,0.777350,0.539882,0.895883,0.806269,0.746020,0.785285,0.780942
79.899864,0.961259,0.909981,1.000000,0.659418,0.673311,0.795515,0.620960,0.892497,0.881341,0.740439,0.821936,0.751019
79.923084,0.935159,0.841053,1.000000,0.659064,0.593864,0.706007,0.686427,0.912574,0.805594,0.697404,0.779239,0.768801
79.946304,0.747096,0.750657,1.000000,0.571801,0.512968,0.616995,0.688857,0.828168,0.749267,0.633105,0.701810,0.699173
79.969524,0.717156,0.691987,1.000000,0.588539,0.484893,0.620200,0.773267,0.862998,0.784544,0.655156,0.658444,0.685436
79.992744,0.692678,0.675410,1.000000,0.573823,0.460258,0.640914,0.904749,0.905011,0.870159,0.679987,0.711047,0.639774
80.015964,0.661119,0.647606,0.938994,0.562889,0.489246,0.647814,1.000000,0.966621,0.870858,0.676822,0.672798,0.484483
80.039184,0.625231,0.605179,0.805446,0.484386,0.442375,0.579537,1.000000,0.907235,0.780397,0.623006,0.566001,0.382798
80.062404,0.534347,0.539676,0.697788,0.435297,0.400840,0.498909,1.000000,0.904285,0.649849,0.546094,0.412919,0.283949
80.085624,0.535865,0.544877,0.652911,0.447082,0.445651,0.488264,1.000000,0.973989,0.641382,0.614987,0.431608,0.322514
80.108844,0.443597,0.478720,0.583174,0.440955,0.455524,0.467389,0.873874,1.000000,0.623280,0.545953,0.409911,0.358405
80.132063,0.446824,0.472587,0.612776,0.430002,0.440552,0.464730,0.783317,1.000000,0.589800,0.523628,0.433579,0.380699
80.155283,0.419112,0.451709,0.552053,0.412230,0.385123,0.442706,0.683506,1.000000,0.538203,0.468372,0.448640,0.436795
80.178503,0.377301,0.453963,0.477146,0.313688,0.364112,0.444444,0.567783,1.000000,0.549781,0.449611,0.448306,0.422828
80.201723,0.388160,0.471841,0.444334,0.312555,0.362837,0.472462,0.561755,1.000000,0.576402,0.436754,0.487451,0.434932
80.224943,0.426114,0.504714,0.429426,0.326257,0.357874,0.521466,0.607444,1.000000,0.617448,0.420054,0.488039,0.468647
80.248163,0.461859,0.540266,0.476468,0.338352,0.390859,0.584528,0.726800,1.000000,0.667687,0.465837,0.575589,0.524077
80.271383,0.474790,0.571993,0.496497,0.341928,0.415574,0.647769,0.812300,1.000000,0.742462,0.492564,0.658183,0.549412
80.294603,0.501354,0.661366,0.566004,0.384719,0.432564,0.703955,0.928287,1.000000,0.752535,0.521341,0.689185,0.594710
80.317823,0.567064,0.706344,0.602418,0.420275,0.417718,0.722941,0.944682,1.000000,0.779053,0.544853,0.724107,0.675965
80.341043,0.585429,0.632357,0.576981,0.441254,0.421906,0.679548,0.845664,1.000000,0.695955,0.486876,0.680238,0.646183
80.364263,0.544417,0.534615,0.564766,0.385185,0.361991,0.612981,0.700539,1.000000,0.672108,0.491433,0.618555,0.643596
80.387483,0.476923,0.457073,0.602903,0.357712,0.360786,0.555395,0.594700,1.000000,0.532196,0.406653,0.515247,0.581363
80.410703,0.392268,0.353444,0.562538,0.355739,0.293485,0.527075,0.506588,1.000000,0.529724,0.345184,0.383546,0.452296
80.433923,0.309138,0.298843,0.555076,0.355150,0.336676,0.573534,0.448937,1.000000,0.504305,0.339812,0.324078,0.359589
80.457143,0.308799,0.291102,0.584070,0.411518,0.367064,0.663350,0.528842,1.000000,0.503756,0.326414,0.347245,0.353630
80.480363,0.315532,0.371113,0.609668,0.484755,0.411858,0.744356,0.663390,1.000000,0.556674,0.326684,0.398922,0.340526
80.503583,0.344548,0.534991,0.660649,0.468347,0.518288,0.865512,0.772352,1.000000,0.606407,0.329658,0.403271,0.365866
80.526803,0.373035,0.607172,0.842830,0.464034,0.631728,1.000000,0.978666,0.971026,0.552650,0.366862,0.417544,0.366978
80.550023,0.357048,0.549750,0.917737,0.446847,0.611360,0.963176,1.000000,0.928003,0.481292,0.355624,0.420436,0.323161
80.573243,0.340272,0.473353,0.991120,0.434186,0.656734,0.870436,0.960303,1.000000,0.479130,0.378306,0.387258,0.345035
80.596463,0.310779,0.385562,0.854741,0.368289,0.548641,0.706392,0.820039,1.000000,0.457582,0.339908,0.315314,0.317052
80.619683,0.263223,0.363900,0.755069,0.312041,0.442543,0.557413,0.747552,1.000000,0.424084,0.336390,0.289388,0.269716
80.642902,0.309718,0.367458,0.690216,0.255313,0.356213,0.439475,0.642445,1.000000,0.387238,0.319686,0.250448,0.275456
80.666122,0.396310,0.447189,0.611740,0.299706,0.359236,0.408468,0.627072,1.000000,0.425097,0.355775,0.263876,0.329124
80.689342,0.503293,0.536706,0.608830,0.362142,0.387814,0.391959,0.593063,1.000000,0.484688,0.359080,0.288570,0.376962
80.712562,0.604674,0.613951,0.588194,0.388782,0.433565,0.390421,0.579910,1.000000,0.550071,0.369986,0.400284,0.448925
80.735782,0.659605,0.650152,0.590348,0.428875,0.421821,0.419477,0.609426,1.000000,0.626728,0.391183,0.389119,0.527920
80.759002,0.714171,0.766349,0.626156,0.505387,0.496929,0.465675,0.633853,1.000000,0.736356,0.492258,0.427735,0.604770
80.782222,0.755154,0.805787,0.664886,0.571686,0.606511,0.490193,0.662748,1.000000,0.816890,0.612463,0.528352,0.646348
80.805442,0.747829,0.890378,0.722504,0.604260,0.694705,0.641583,0.731835,1.000000,0.833565,0.686893,0.674044,0.711157
80.828662,0.837855,0.933781,0.748580,0.688205,0.783324,0.807853,0.845846,1.000000,0.886322,0.838108,0.895050,0.850965
80.851882,0.893646,0.947983,0.765520,0.644701,0.722543,0.914699,0.859555,0.983893,0.887589,0.839597,1.000000,0.897706
80.875102,0.796680,0.872397,0.694285,0.617485,0.658965,0.975573,0.787641,0.786624,0.826027,0.796166,1.000000,0.789433
80.898322,0.692111,0.714691,0.582259,0.529857,0.598455,0.857092,0.699672,0.626943,0.680451,0.752917,1.000000,0.680972
80.921542,0.663633,0.631541,0.544980,0.448887,0.569335,0.777069,0.681390,0.567931,0.631789,0.842758,1.000000,0.624313
80.944762,0.612590,0.596196,0.485752,0.410548,0.638376,0.736197,0.639091,0.568840,0.601802,0.836405,1.000000,0.597400
80.967982,0.664451,0.577690,0.479628,0.483086,0.778860,0.745430,0.654916,0.586455,0.588720,0.922109,1.000000,0.589238
80.991202,0.702965,0.586387,0.469161,0.532929,0.837175,0.809046,0.595132,0.584217,0.591410,0.916808,1.000000,0.600892
81.014422,0.771788,0.571195,0.501475,0.506335,0.921274,0.884421,0.557874,0.661413,0.699716,0.966157,1.000000,0.730768
81.037642,0.813381,0.576142,0.437681,0.528143,0.848544,0.991199,0.616208,0.652692,0.728991,1.000000,0.957002,0.631902
81.060862,0.756297,0.499455,0.446026,0.474872,0.671346,0.962034,0.642959,0.661909,0.750556,1.000000,0.945892,0.566524
81.084082,0.699186,0.460412,0.395457,0.383245,0.549101,0.942131,0.658053,0.618790,0.750257,1.000000,0.979428,0.554864
81.107302,0.677961,0.414275,0.385431,0.389036,0.506809,0.989032,0.642764,0.604788,0.753972,0.979193,1.000000,0.601398
81.130522,0.709717,0.403081,0.333056,0.389378,0.484160,0.889692,0.589312,0.539721,0.693769,0.907934,1.000000,0.646308
81.153741,0.720402,0.422252,0.315621,0.400695,0.523386,0.759129,0.602196,0.577651,0.679590,0.928241,1.000000,0.714705
81.176961,0.763628,0.456571,0.357386,0.423953,0.558276,0.716797,0.656829,0.631153,0.672791,0.972509,1.000000,0.786077
81.200181,0.784166,0.440184,0.348372,0.438175,0.654249,0.705661,0.649085,0.626828,0.686699,1.000000,0.941642,0.797421
81.223401,0.745541,0.414474,0.365077,0.418110,0.738691,0.812463,0.653946,0.631040,0.668319,1.000000,0.887414,0.764389
81.246621,0.777631,0.490659,0.386304,0.426695,0.795116,0.932270,0.682701,0.645234,0.650799,0.977872,1.000000,0.778416
81.269841,0.670776,0.498270,0.400414,0.398392,0.695188,0.852809,0.603646,0.554597,0.491701,0.774142,1.000000,0.704204
81.293061,0.611419,0.468926,0.358229,0.357671,0.578854,0.736278,0.546393,0.472998,0.449708,0.646605,1.000000,0.703479
81.316281,0.558663,0.406306,0.345525,0.352612,0.636827,0.681607,0.496302,0.478666,0.421451,0.629169,1.000000,0.605604
81.339501,0.439927,0.380273,0.281689,0.360743,0.694851,0.653755,0.472883,0.375151,0.465821,0.547891,1.000000,0.518658
81.362721,0.416896,0.423488,0.265947,0.375685,0.752233,0.585487,0.496037,0.391044,0.474143,0.533536,1.000000,0.488973
81.385941,0.411254,0.378963,0.251696,0.396525,0.825741,0.569530,0.471806,0.356620,0.502516,0.626449,1.000000,0.458339
81.409161,0.456702,0.372067,0.279532,0.417679,0.963941,0.547732,0.539689,0.397282,0.533871,0.731196,1.000000,0.426845
81.432381,0.496102,0.366804,0.285832,0.345130,1.000000,0.583257,0.479882,0.421960,0.523735,0.735953,0.928033,0.443085
81.455601,0.481034,0.370681,0.297008,0.350181,1.000000,0.499648,0.513269,0.436502,0.496639,0.703220,0.830690,0.507156
81.478821,0.568707,0.395886,0.341011,0.370008,1.000000,0.530973,0.528044,0.443835,0.536707,0.702207,0.983734,0.602514
81.502041,0.540248,0.374822,0.412182,0.420115,0.851775,0.548025,0.543547,0.424222,0.547029,0.680626,1.000000,0.626911
81.525261,0.550374,0.399041,0.370784,0.444715,0.682700,0.507309,0.573028,0.449733,0.650695,0.645686,1.000000,0.650282
81.548481,0.545588,0.450403,0.437216,0.451201,0.648176,0.547096,0.629522,0.473354,0.617189,0.565715,1.000000,0.701290
81.571701,0.596447,0.508306,0.446938,0.503131,0.659739,0.560963,0.544525,0.379295,0.574332,0.558181,1.000000,0.713046
81.594921,0.734969,0.632803,0.495108,0.542344,0.668874,0.582315,0.477903,0.390909,0.574733,0.570177,1.000000,0.721557
81.618141,0.832335,0.719102,0.547762,0.564824,0.674817,0.535167,0.514027,0.500913,0.637019,0.643783,1.000000,0.741601
81.641361,0.875515,0.760043,0.615670,0.554335,0.616935,0.517268,0.578919,0.581103,0.634555,0.660628,1.000000,0.785011
81.664580,0.916330,0.726032,0.641550,0.574398,0.584313,0.508500,0.532351,0.596959,0.594013,0.634675,1.000000,0.868460
81.687800,0.966552,0.689255,0.719678,0.578289,0.609026,0.528778,0.579566,0.703415,0.700292,0.676785,1.000000,0.914207
81.711020,1.000000,0.685918,0.789628,0.531094,0.561872,0.546997,0.561300,0.735344,0.726470,0.622437,0.972533,0.851657
81.734240,1.000000,0.669859,0.734014,0.475636,0.523784,0.567270,0.542289,0.750743,0.752270,0.545211,0.927358,0.876597
81.757460,1.000000,0.654569,0.683985,0.456627,0.493283,0.511166,0.503930,0.739522,0.736959,0.480895,0.843357,0.874537
81.780680,1.000000,0.635466,0.628757,0.437944,0.484751,0.475337,0.518457,0.783431,0.680506,0.468680,0.779118,0.846188
81.803900,1.000000,0.595364,0.584265,0.457761,0.486747,0.460628,0.517213,0.807881,0.654418,0.430419,0.729351,0.834068
81.827120,1.000000,0.547294,0.551030,0.435440,0.481960,0.427342,0.528269,0.855809,0.643756,0.392704,0.678977,0.796755
81.850340,1.000000,0.492120,0.507803,0.396345,0.490533,0.451859,0.582099,0.857817,0.663981,0.413840,0.721818,0.815985
81.873560,1.000000,0.479932,0.556440,0.437698,0.493602,0.594724,0.667713,0.860038,0.665046,0.457428,0.845045,0.905474
81.896780,0.953401,0.526395,0.580793,0.453155,0.553854,0.823222,0.788837,0.822247,0.676401,0.509936,0.986544,1.000000
81.920000,0.846355,0.539262,0.527664,0.424421,0.571120,0.959387,0.827413,0.704789,0.627670,0.505816,0.966659,1.000000
81.943220,0.831072,0.587377,0.497683,0.403410,0.594402,0.997864,0.893308,0.653662,0.642770,0.477346,0.936068,1.000000
81.966440,0.785418,0.646961,0.475526,0.381276,0.602684,0.944523,0.863335,0.623222,0.615306,0.493531,0.870171,1.000000
81.989660,0.726855,0.697918,0.473581,0.380497,0.591337,0.935346,0.873103,0.667450,0.643504,0.540651,0.802567,1.000000
82.012880,0.767710,0.719213,0.502149,0.411863,0.598585,0.901455,0.807320,0.824215,0.705799,0.592995,0.780322,1.000000
82.036100,0.800083,0.664561,0.467718,0.403082,0.512435,0.779437,0.715828,0.832308,0.674910,0.613573,0.726163,1.000000
82.059320,0.877961,0.688669,0.460517,0.460021,0.497079,0.748611,0.714628,0.847252,0.731496,0.667512,0.765483,1.000000
82.082540,0.906314,0.673093,0.472823,0.520458,0.533022,0.757507,0.731059,0.802421,0.703922,0.686615,0.743543,1.000000
82.105760,0.840098,0.693528,0.438176,0.521518,0.545243,0.760786,0.699495,0.669411,0.682028,0.750860,0.690077,1.000000
82.128980,0.879617,0.822054,0.475687,0.600850,0.589719,0.885390,0.720511,0.639471,0.730021,0.825263,0.653000,1.000000
82.152200,1.000000,0.919066,0.437909,0.582152,0.619054,0.961714,0.777108,0.567702,0.673759,0.787060,0.602302,0.986466
82.175420,1.000000,0.885033,0.410076,0.538145,0.538905,0.824770,0.761487,0.464922,0.611775,0.631273,0.600470,0.903252
82.198639,1.000000,0.894586,0.404792,0.465224,0.545795,0.755722,0.792212,0.488055,0.623349,0.659809,0.623994,0.885029
82.221859,1.000000,0.841812,0.483688,0.491529,0.442137,0.583825,0.689042,0.547061,0.599254,0.643591,0.604098,0.896258
82.245079,1.000000,0.747178,0.437661,0.442475,0.391067,0.471277,0.525665,0.598923,0.540381,0.538701,0.608691,0.770801
82.268299,1.000000,0.667431,0.384564,0.388064,0.375001,0.400235,0.435085,0.625112,0.427496,0.408072,0.630035,0.633636
82.291519,1.000000,0.610448,0.332167,0.329788,0.387470,0.430879,0.410459,0.579894,0.367255,0.424221,0.670066,0.597930
82.314739,1.000000,0.626983,0.354370,0.322417,0.346598,0.478319,0.419429,0.542295,0.374026,0.434200,0.739338,0.602205
82.337959,1.000000,0.674261,0.373224,0.342389,0.386596,0.654208,0.457675,0.540589,0.421560,0.527127,0.787673,0.747291
82.361179,1.000000,0.785128,0.378426,0.459967,0.463036,0.839347,0.505668,0.611651,0.498697,0.595379,0.899425,0.911057
82.384399,0.978841,0.797798,0.384617,0.494106,0.506564,0.934564,0.627068,0.620150,0.539196,0.645620,0.949180,1.000000
82.407619,0.944679,0.812839,0.399125,0.446542,0.514576,0.872715,0.645124,0.609565,0.561261,0.640118,0.911971,1.000000
82.430839,0.923866,0.805452,0.364720,0.447897,0.481079,0.747174,0.617268,0.629681,0.578383,0.591432,0.802021,1.000000
82.454059,0.922149,0.802961,0.407888,0.530297,0.520837,0.606042,0.632759,0.742553,0.618105,0.611926,0.721961,1.000000
82.477279,0.911129,0.758964,0.412465,0.478071,0.533356,0.555519,0.700983,0.817414,0.632389,0.682787,0.716839,1.000000
82.500499,0.929357,0.844485,0.586312,0.586549,0.647288,0.582849,0.820043,0.833626,0.680334,0.692133,0.810104,1.000000
82.523719,0.937872,0.776081,0.731091,0.650672,0.697702,0.660400,0.989129,0.981384,0.736954,0.694144,0.850316,1.000000
82.546939,0.733498,0.725882,0.650326,0.508644,0.618260,0.597188,0.871410,1.000000,0.708342,0.583782,0.778468,0.803236
82.570159,0.686560,0.624691,0.560640,0.506099,0.633431,0.528701,0.724282,1.000000,0.806365,0.682494,0.644898,0.742246
82.593379,0.679019,0.753988,0.575128,0.456967,0.702693,0.613702,0.667813,1.000000,0.859395,0.752235,0.835622,0.873414
82.616599,0.676198,0.653453,0.607001,0.421019,0.608832,0.523496,0.628548,0.872000,0.745742,0.652082,0.828899,1.000000
82.639819,0.780631,0.727434,0.675566,0.569572,0.744935,0.553610,0.731530,1.000000,0.901395,0.668419,0.725934,0.985212
82.663039,0.623335,0.787499,0.756515,0.616064,0.702798,0.658513,0.767924,0.962157,1.000000,0.634619,0.695364,0.848071
82.686259,0.541854,0.607005,0.615669,0.624134,0.632556,0.648425,0.674645,0.857919,1.000000,0.603846,0.612560,0.684182
82.709478,0.541507,0.548370,0.527947,0.598002,0.501938,0.510069,0.599120,0.812465,1.000000,0.600769,0.534680,0.711416
82.732698,0.621420,0.640927,0.538633,0.678107,0.445553,0.545436,0.658210,0.883210,1.000000,0.586285,0.526564,0.797775
82.755918,0.611185,0.602683,0.612260,0.725720,0.418549,0.610108,0.623290,1.000000,0.898426,0.536541,0.537017,0.862623
82.779138,0.543920,0.650411,0.625308,0.567352,0.373910,0.604915,0.544355,1.000000,0.785387,0.484592,0.529821,0.729514
82.802358,0.485786,0.510445,0.560367,0.554529,0.346219,0.572293,0.525411,1.000000,0.636413,0.444828,0.478971,0.683171
82.825578,0.506822,0.504708,0.572690,0.427950,0.343935,0.558585,0.576810,1.000000,0.594281,0.434071,0.428693,0.577147
82.848798,0.467140,0.508449,0.587047,0.415942,0.421468,0.573451,0.566151,1.000000,0.596228,0.463104,0.489753,0.542677
82.872018,0.497888,0.533503,0.569606,0.400158,0.425909,0.556319,0.586705,1.000000,0.566599,0.460192,0.472349,0.545100
82.895238,0.508964,0.537192,0.530856,0.386811,0.478634,0.555139,0.617560,1.000000,0.636478,0.540477,0.513029,0.585856
