TIME,BIN1,BIN2,BIN3,BIN4,BIN5,BIN6,BIN7,BIN8,BIN9,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21
36.478549,-115.125381,120.215752,-11.166061,13.617422,12.908552,13.862917,-4.522104,3.526358,0.855483,10.042994,2.038020,-0.526360,5.536672,8.749001,8.847189,-1.050219,4.472690,6.042874,-13.755565,0.153733,-2.033699
36.501769,-58.315666,97.263466,-20.175972,26.613102,13.628558,4.500537,-5.513317,1.033085,-10.681261,7.478348,9.827999,-2.068742,1.151274,8.393062,10.677636,-3.836274,-8.116529,-0.300353,-13.126528,6.125750,-3.633046
36.524989,-39.380894,81.759048,-17.802773,30.086937,13.324232,0.214980,-3.606542,-0.352532,-16.269699,5.904134,11.245550,-1.455670,-0.078918,11.287294,12.317931,-6.663689,-12.571501,-0.330987,-8.591443,3.036335,-10.786532
36.548209,-54.057556,74.320160,-12.544956,32.366768,16.130814,-0.776048,-5.465400,-3.009206,-14.472813,4.948734,-0.287897,-5.279854,0.255896,14.402387,5.610042,-7.402206,-9.074095,1.852169,-6.407909,-0.218669,-13.639278
36.571429,-75.250420,87.980011,-15.475216,34.771889,17.959904,-7.334128,-8.845921,-4.623837,-14.765907,1.115280,-6.073017,-10.155680,-3.378768,11.260700,-4.859956,-7.503112,-9.676042,5.126377,-8.313509,-2.464028,-13.600496
36.594649,-107.594543,109.108734,-30.405659,47.469452,8.075799,-12.568563,-11.927189,-2.148559,-7.833148,0.827053,-0.295410,-9.436914,-5.151503,4.325708,-7.803132,0.667461,-6.087820,7.476971,-8.601687,-8.867332,-12.257128
36.617868,-113.625931,104.549324,-39.702774,45.121849,-0.149743,-4.558146,-15.239428,3.766725,-6.574265,7.559611,7.396107,-9.099092,-2.864556,3.520619,-0.390522,2.124027,-1.808678,-1.230256,-10.881636,-9.277617,-9.608942
36.641088,-64.277313,62.187611,-16.462543,33.870193,-4.262931,-3.263464,-14.934217,3.116817,-19.278032,11.508317,5.783492,-10.570080,1.004632,2.043160,0.051475,0.332566,-8.688392,-1.146501,-12.433220,-2.734666,-4.015749
36.664308,-36.190231,36.658295,-4.158706,44.602036,-6.463671,-5.568375,-14.775145,4.021083,-21.001080,9.809241,5.681982,-9.798013,-0.696010,2.222814,2.320162,4.897591,-10.682917,-2.999639,-10.979750,-2.689136,-0.281662
36.687528,-40.061596,30.967588,-3.328231,49.098965,-0.935484,-3.354399,-15.632774,2.300114,-19.187551,6.212076,4.665485,-9.397631,-3.292010,2.547661,-3.231554,7.473676,-8.708368,-0.226136,-9.681849,0.090553,5.378717
36.710748,-52.404602,48.879425,-8.007040,48.619476,0.995672,-10.269923,-19.876141,1.161008,-16.240582,-0.788949,2.181914,-9.485561,-4.199636,-0.586382,-6.767868,-0.292373,-17.402534,-1.541405,-5.474519,2.602435,2.074716
36.733968,-73.459641,77.317520,-14.382915,45.545383,3.322124,-13.417646,-19.620293,7.712242,-13.430416,-7.171383,-0.373194,-7.280602,-4.524906,-9.763336,-5.521861,0.815583,-15.623022,-8.830853,-5.188075,1.529356,-5.494726
36.757188,-97.899117,96.684799,-28.094654,42.255684,13.092958,-7.972404,-19.350527,10.925712,-19.077763,-11.648664,0.481376,-6.308308,-0.994089,-14.515156,-3.490420,-2.252956,-7.646973,-4.584229,-6.000766,-3.660913,-5.111610
36.780408,-104.419182,91.163910,-31.479527,38.628941,17.977684,-1.018671,-19.631123,7.677444,-19.892052,-4.202426,-3.931993,-10.650127,-1.040247,-10.323639,-3.106185,-3.037170,-6.531847,1.527176,-12.175861,-8.031721,0.596044
36.803628,-90.896095,82.548553,-31.253338,21.820591,20.553112,-0.438881,-12.140882,7.138257,-14.959977,-1.075492,-3.598745,-11.473938,-5.226288,3.441255,-4.009290,-4.435539,-13.811382,1.048083,-12.406674,-3.407192,1.884830
36.826848,-26.853851,72.566025,-32.841915,0.255234,10.537800,5.243840,2.773449,6.822073,-14.210941,-12.473008,-4.196543,-1.837558,-7.194230,-3.042583,-4.323193,1.658698,-13.513501,-6.676633,-8.582535,1.310341,-5.630095
36.850068,20.464380,84.576538,-27.914169,9.412724,2.226696,4.383909,4.728850,2.786668,-18.216501,-17.184158,-7.300531,0.672870,-8.136081,-6.670910,-4.897531,-2.972214,-10.743448,-7.204685,-6.128610,-0.813833,-11.772415
36.873288,21.415918,105.325539,-20.721321,26.886925,9.881071,7.212312,7.266830,8.679356,-12.740863,-13.377378,-5.885513,2.252177,-0.980213,-1.386889,-3.821072,-6.028659,-11.683290,-3.496443,-8.949436,0.062817,-12.873519
36.896508,-0.361447,112.545212,-18.671532,35.841698,16.433079,6.927033,11.633713,18.815037,-5.083224,-3.405336,-0.313805,8.193304,5.455110,4.128593,-2.747455,0.696223,-8.546585,-1.948455,-5.602492,2.812140,-6.669305
36.919728,-17.179800,123.230133,-25.460842,41.405029,12.408657,9.350627,10.701536,17.025215,0.530283,5.613417,3.791911,8.629212,2.319767,5.687795,0.809842,6.502750,0.043565,1.569467,1.750613,4.439431,-3.214005
36.942948,-39.265453,139.517914,-34.121429,52.624687,12.738558,5.915753,10.223588,15.864898,4.784438,7.321664,3.180342,7.676671,4.601231,11.909208,-0.517254,4.807933,-3.156784,0.104048,4.603333,4.944999,0.834986
36.966168,-28.987455,121.676743,-15.115887,41.904747,23.270536,-2.378488,17.616024,9.419800,2.181064,10.369861,-1.294123,9.766123,2.787632,11.466455,3.123696,4.884313,-3.618567,5.555754,-0.350515,6.720936,-4.200270
36.989388,-20.938633,98.204269,-2.834377,34.245552,24.499964,-7.414715,14.529665,6.434315,1.303327,12.875576,-2.056579,7.985667,-2.858688,4.662626,9.565335,4.645434,-4.700016,3.325871,-3.611856,2.675186,-5.773818
37.012608,-32.771469,110.472260,10.214581,36.283916,30.556473,-9.312296,-3.675810,8.359984,-5.277266,7.431392,1.480479,9.517115,2.847088,4.543726,14.432956,8.538620,-5.397939,4.062574,-7.001921,3.647027,-0.707766
37.035828,-43.222786,135.324097,3.480335,24.541529,27.530777,-8.917995,-14.529023,14.558429,-6.576405,15.836176,5.746869,10.829010,3.763444,6.906197,9.829575,6.879576,-5.426313,9.292059,-5.065166,8.801139,2.402362
37.059048,-49.121197,142.052612,-9.449562,14.464333,22.385719,2.344108,-9.162970,18.256926,0.239952,23.183977,7.337217,4.131943,0.850896,8.783089,7.001585,2.390465,-8.775607,10.430861,-7.431159,2.127428,2.978999
37.082268,-64.016281,139.608002,-15.946721,19.016548,16.020350,13.207296,-7.520235,23.836964,-1.256621,27.544945,4.388465,-5.454359,-1.848797,9.655179,5.425981,0.618555,-7.340484,3.978091,-11.940332,-6.247689,-0.300864
37.105488,-70.137314,134.711349,-15.270220,21.175037,14.208993,17.124882,3.398266,24.838104,-2.120047,26.678650,3.433970,-8.708657,3.041543,11.715491,7.095704,0.615124,-12.348512,0.829239,-9.980387,-0.207655,-1.750973
37.128707,-63.663708,133.641373,-16.516386,19.754860,16.787874,16.841684,11.873029,21.691227,3.330776,22.193142,3.464987,-14.943570,4.067300,2.700047,8.805312,1.621958,-10.599001,-2.342602,-9.679736,2.716314,-4.047979
37.151927,-61.284138,130.196838,-20.918699,23.073235,14.354750,13.899414,15.873416,14.687105,7.234974,16.142281,2.665508,-19.140041,2.997665,1.802973,13.794678,2.547381,-5.588658,-1.741437,-9.993156,1.209802,-9.587994
37.175147,-61.072163,131.122620,-24.715546,28.019251,10.742546,14.505643,14.472028,8.464287,10.966242,13.139969,5.223033,-17.090462,2.332061,4.723378,15.800119,5.568428,0.199668,4.154411,-8.552846,-1.923365,-8.810821
37.198367,-61.511383,136.278046,-33.038780,30.540337,10.322405,8.671981,6.594069,5.726045,11.168907,13.811495,11.243246,-9.044886,3.494611,2.127883,10.155984,0.149188,0.030814,4.934794,-8.048007,0.164615,-6.384751
37.221587,-61.820927,137.435242,-35.154514,28.116425,11.819201,2.872218,7.226377,9.688082,10.662992,14.498556,13.428497,-8.532948,3.456923,0.071666,9.274520,-4.196180,-3.892005,-1.621829,-9.117404,3.691959,-7.051903
37.244807,-77.260498,142.631241,-23.725199,34.590000,9.819886,-1.885402,6.538568,11.301262,8.352551,10.030230,11.704129,-5.381551,0.477928,4.160101,8.573841,-2.681156,-3.414267,0.580664,-9.383648,4.232471,-5.649605
37.268027,-83.273117,134.170837,-4.670548,38.573769,3.350050,-3.557468,1.123664,14.707703,4.154281,18.872524,4.581337,-1.396702,-4.666641,6.013153,1.745868,0.748993,-5.655810,-1.534125,-7.001058,0.441537,-3.541852
37.291247,-46.254520,83.903748,15.840466,36.217232,-1.710845,-0.397341,4.618040,10.181522,1.586173,19.584221,5.125650,-7.426826,4.983895,4.879937,-2.265797,3.913245,-5.852868,-1.635779,-2.738963,-2.865647,-4.705867
37.314467,-34.322670,49.790054,20.692490,42.106998,-1.332513,3.370482,7.505614,10.363245,0.883529,15.661064,5.563828,-11.936038,7.616467,7.201169,0.895866,9.333910,-1.506298,1.883094,-0.032834,0.067426,-2.604768
37.337687,-35.920128,35.280754,21.078484,47.876099,-4.786640,2.816622,7.642807,16.468098,0.871572,16.354891,8.406788,-10.352167,2.963269,5.374536,3.044630,11.922205,0.335743,2.114558,-7.718979,-2.744894,-1.831040
37.360907,-35.280491,32.610142,14.498303,49.631866,-7.686630,0.160445,7.205161,17.829018,-0.993150,17.162132,14.684406,-2.537860,6.513235,7.353187,5.063390,17.619801,-0.735104,3.344333,-8.818422,-3.373767,0.502117
37.384127,-29.969568,35.062561,13.333661,54.594608,-7.724705,-5.282315,3.697811,19.534096,-2.994136,8.686897,14.280758,1.388438,12.201910,9.832056,1.627029,14.201086,-3.788240,1.790434,-7.895716,-0.453867,6.086185
37.407347,-37.146580,32.843399,16.148348,59.111717,-9.364500,-4.195657,1.214353,25.336155,0.765372,7.622450,13.835941,2.654152,10.991448,12.638143,0.306759,12.344347,-2.689131,1.887858,-7.333848,0.817202,8.486760
37.430567,-42.300362,32.194904,12.941413,59.008614,-14.277800,-1.714651,6.289778,32.557175,1.124825,9.554855,17.947872,2.728333,3.748512,10.052978,3.658720,15.123135,0.576047,5.361204,-6.599837,0.417974,5.017180
37.453787,-46.459797,39.779625,14.010803,63.389977,-8.965946,1.416559,6.446052,31.169548,1.816628,5.102386,12.931917,-0.171505,-2.165806,1.726382,-0.691057,14.673701,0.124965,7.198085,-5.522344,0.680896,5.706060
37.477007,-59.341278,60.336525,13.985987,67.298767,-1.576904,-2.108636,5.233521,25.484642,0.946983,5.863133,10.627997,-1.896386,-1.048555,-2.394932,-5.056427,7.779262,-5.881353,5.962420,-3.109380,-0.445587,1.735462
37.500227,-76.351250,92.593094,0.202679,59.230591,1.725927,-4.908757,2.345500,29.990604,0.405704,1.673322,14.702217,4.079623,-4.360298,-4.170187,-4.721598,0.667019,-15.660816,3.952523,-3.232938,-0.664524,2.585910
37.523447,-72.623909,101.595917,-12.660984,54.917709,8.521759,-3.671771,-6.440224,37.652321,-3.581067,-0.965749,3.586552,3.595328,-2.036415,-2.667696,-2.089968,-3.487256,-8.737226,8.115532,2.413613,-1.836182,-5.227179
37.546667,-31.627438,109.931488,-31.542551,43.346783,6.847076,5.334332,-0.703125,28.442392,-16.816555,-3.626238,-0.954120,9.329248,-1.893835,-5.106504,-2.146537,-6.254031,-4.179312,13.146128,7.690451,0.108416,-10.161343
37.569887,-7.477086,123.351212,-33.515450,44.121567,9.933325,8.228384,5.469890,21.920362,-15.990685,-3.031373,-3.690370,10.942944,-3.679474,-6.699277,-3.274568,-3.638820,-8.415363,4.385677,-0.135937,1.134709,-9.613995
37.593107,-15.745809,131.473343,-26.774906,46.935631,19.516172,-0.061831,6.532524,17.328922,-4.892557,-1.220925,-4.999743,7.083081,2.073192,-1.084356,-0.340721,4.132126,-7.436705,-4.383052,-12.824186,-1.336601,-3.820166
37.616327,-40.467270,135.617340,-15.889865,45.898567,19.628714,-6.069603,6.874814,17.282558,2.867380,0.901241,-7.119664,8.948283,10.860672,6.280239,1.616840,2.296009,4.090461,-6.135776,-12.249205,1.013576,-3.422002
37.639546,-59.482574,132.745972,-15.457025,41.847855,20.858418,3.916389,2.416421,14.396534,3.737096,12.172546,-5.672877,8.303243,15.394295,16.367365,9.985245,-0.552467,14.596935,-3.585982,-11.326069,-2.567641,-7.802353
37.662766,-69.030632,142.341644,-15.306669,37.727539,23.165092,8.032827,-2.189627,9.459990,-3.184519,14.556833,-0.883249,9.020835,12.150032,15.406044,7.813198,-1.234527,5.355501,1.046200,-7.373391,-4.998989,-14.119786
37.685986,-80.966354,137.770782,-2.446970,26.420635,36.741196,-0.447846,6.068441,10.369659,-1.755535,1.257368,1.428841,6.573808,9.344105,14.707397,5.900203,6.177890,-2.470616,1.977324,-4.990292,-1.471030,-13.318549
37.709206,-96.596519,116.030029,16.490294,29.033722,40.823792,-8.448370,15.788486,18.646194,6.334873,1.375866,4.128835,14.057383,6.196242,9.922666,3.391519,18.899843,2.764275,9.625111,-2.369431,1.589421,-4.930683
37.732426,-97.488785,116.430344,21.309345,25.808025,33.305805,-12.556984,12.338390,16.537840,5.923291,5.912093,10.830066,16.616768,13.887405,17.929367,-0.693045,17.272476,3.691227,8.731400,-3.287711,6.905406,0.940407
37.755646,-100.801964,125.632149,18.632614,23.769560,27.672382,-11.059125,6.817022,18.283821,4.972698,9.978748,9.723165,12.181127,11.943024,18.980158,-3.347216,10.149847,5.812285,6.082944,-1.851843,11.011569,2.750839
37.778866,-121.267860,147.691467,3.068464,29.121117,20.435026,-4.678699,3.961898,12.077944,3.459106,6.831769,4.922122,6.555088,9.774502,16.584393,-0.684439,5.824623,8.511866,6.796714,0.778602,5.977561,-1.731882
37.802086,-138.652435,168.498932,-7.516948,47.191589,10.179335,4.590652,5.148971,15.139090,0.361050,9.156915,5.874872,1.993077,7.421927,15.518845,1.316479,-3.118727,3.769727,7.182257,4.270846,3.632543,-3.960973
37.825306,-146.786896,161.430084,0.444660,52.699677,14.943542,-0.677364,8.502815,14.816286,0.241867,6.120459,6.518054,6.189143,11.271793,12.999611,0.517194,-0.877384,-0.114172,7.785015,-0.084420,5.967234,0.067316
37.848526,-130.366318,140.107224,10.895733,44.476631,19.047455,10.785473,4.804173,11.171582,-6.948599,14.231440,9.614599,6.219950,12.263809,5.106714,-2.152196,-2.472264,2.742122,11.093016,-6.139647,9.874409,-0.150126
37.871746,-83.006241,120.225235,11.383271,36.620636,15.622985,21.673792,3.902406,2.937199,-14.389571,25.880552,0.086564,2.920022,12.754808,10.596521,2.071767,-7.023454,-3.363864,5.733380,-11.497899,7.479189,-3.734291
37.894966,-62.643753,111.980980,11.854311,32.268398,14.262264,10.530001,3.651218,-6.756389,-9.251935,28.075859,-6.734521,3.908934,11.991060,17.208227,6.530070,-7.063301,-2.795949,5.919503,-11.724827,7.956899,-8.430346
37.918186,-64.957031,108.988266,12.756166,29.059509,18.997124,-1.138279,5.534919,-9.569362,-1.279970,28.793341,-9.180095,9.530268,5.604917,21.887123,6.843531,-9.710073,-2.487483,0.866785,-9.464037,7.773623,-9.985613
37.941406,-96.844429,121.696152,18.307213,34.962326,26.426126,4.645030,10.734716,0.449547,-1.347067,23.063179,-4.662086,8.775431,-0.941588,20.730844,4.041592,-12.013544,-4.223392,1.538657,-10.730822,8.548746,-9.337078
37.964626,-161.848770,163.615723,9.843969,49.963741,16.112591,5.097449,9.978283,6.374054,-4.298202,4.011372,11.680630,16.212032,7.178807,15.801404,2.124938,0.092450,-4.015530,5.336764,-9.432017,5.805415,-5.281739
37.987846,-177.733963,175.229416,0.666964,57.560440,6.890635,4.999536,8.651495,4.336087,-6.876486,2.245433,18.444078,13.551343,17.268539,9.918851,4.134071,2.256768,-1.931720,3.295846,-3.562366,-2.299345,-0.108296
38.011066,-144.186310,138.059906,18.315416,35.775368,18.460960,0.032915,15.556777,-4.339865,2.249635,7.055266,11.735548,15.738020,11.215658,18.952347,-1.293563,6.316534,-8.157097,6.541297,-8.705915,5.606260,-2.982838
38.034286,-90.441895,78.543655,44.436897,27.223579,18.085224,8.368865,16.177683,-2.697330,6.753214,14.233828,-0.222157,12.024378,7.175356,24.211170,-4.547517,7.016851,-4.884394,3.678583,-7.559243,4.705616,5.500609
38.057506,-71.516685,58.759640,56.841633,25.118057,18.585436,17.112358,10.877925,2.361624,4.717459,14.306704,-1.822048,7.975893,4.757202,17.987715,-4.605121,4.530552,-1.913388,5.936382,-6.339199,3.926952,6.087389
38.080726,-73.323509,73.061226,61.099129,26.552494,16.304535,19.626266,-2.675354,6.238440,4.628605,11.846953,-3.747485,2.982754,0.137808,15.129306,2.206713,6.405857,2.824446,3.716431,-12.098456,0.068414,7.676178
38.103946,-70.056129,119.995209,35.168831,25.481672,7.648462,12.326500,-9.363729,5.371275,6.485445,19.471731,-3.602633,-5.271506,-0.901752,17.221766,1.038282,1.041720,8.773232,4.256478,-11.503128,0.221444,2.339180
38.127166,-73.507675,150.829102,5.283164,17.795044,2.305618,3.461110,-1.602167,8.226167,9.927241,24.692879,1.808202,-6.764403,-4.208347,23.061646,0.855092,-2.077288,15.627275,4.872300,-4.729279,0.962550,-15.122232
38.150385,-75.153969,148.357162,-3.584637,6.573438,7.543804,5.771971,3.515209,18.680763,10.015800,20.190472,1.688639,-7.944694,0.151377,22.810616,1.867215,1.909308,13.259108,13.756462,-1.525595,0.554543,-16.340694
38.173605,-71.503845,146.134857,-19.661438,-4.901385,18.766724,16.630024,11.810362,19.556240,13.497555,14.518260,4.477322,-11.630286,2.617169,18.676067,2.936954,-1.737652,8.589412,15.032603,1.283795,6.364801,-8.875812
38.196825,-68.327324,150.469635,-21.123058,-5.563549,25.708572,16.209869,9.534849,16.383373,12.480202,12.123405,2.767340,-12.164637,2.346478,22.218622,6.310410,-6.356358,0.519637,6.219523,-0.223464,9.608728,2.064544
38.220045,-62.409481,145.022766,-13.699537,-1.319968,22.052879,15.915121,5.906406,17.277321,9.853901,9.889523,-0.593525,-10.154222,-1.914416,22.406551,15.358219,-1.067455,-4.844598,-2.287123,-2.214397,5.883907,6.671976
38.243265,-2.327641,112.372086,-18.096958,7.175311,7.599581,13.066427,10.196344,16.358778,9.017391,5.515927,-7.503279,-1.419643,-5.162409,13.070223,22.037647,8.917031,-3.723855,-3.121412,-0.743094,2.075991,-2.183772
38.266485,27.411983,110.422279,-19.398897,17.851725,2.675667,12.466427,11.140324,15.307635,3.865086,0.305185,-10.460426,0.009218,-4.145242,7.948654,16.118786,11.678431,1.825480,-2.268393,-0.477720,1.525244,-8.080463
38.289705,17.186359,119.546638,-20.322422,24.973438,2.820047,15.328713,12.562395,15.691766,1.270940,0.877824,-9.730593,-0.352804,-3.176773,3.477205,5.099524,8.689603,-0.639696,-1.891183,-2.062975,-1.687852,-6.334054
38.312925,4.330850,123.954475,-23.544983,19.705704,4.159559,11.339507,3.082004,16.136505,3.916378,5.840383,-5.821968,1.517548,-0.036785,-1.768972,2.297826,6.074184,-4.225385,0.332354,-1.550401,-4.923004,-5.558403
38.336145,-9.593538,128.883591,-32.551651,18.657612,6.146088,7.880467,0.760234,16.486198,7.142291,10.559675,1.438019,7.579435,4.316749,4.286742,-4.144693,4.457745,-1.571527,5.206306,1.401061,1.650040,-1.659487
38.359365,-28.504972,140.997604,-36.129868,26.157516,9.215784,6.782568,2.264503,13.887711,10.729870,10.578459,4.090933,5.533297,3.451050,7.689059,0.112941,5.439110,1.009841,3.913763,2.557651,6.142196,-3.066502
38.382585,-54.335831,153.141571,-42.990143,27.132414,8.227221,9.700288,5.708120,10.255219,6.504684,7.818381,6.538377,5.594733,1.243574,7.573226,7.149357,9.064628,1.096545,2.958560,0.818857,2.691135,-4.460832
38.405805,-91.847038,171.696732,-55.956543,29.493509,4.725513,11.274521,7.548820,11.840639,6.755434,1.994369,3.054642,2.208191,5.928071,8.670969,10.036253,9.483037,4.478662,2.136588,-0.174013,0.216384,-0.335746
38.429025,-99.449165,155.403549,-38.744297,13.929522,21.233198,7.166390,9.670568,5.758189,11.835162,5.680947,-1.995604,5.902380,4.236932,9.205845,8.021814,11.742904,4.952899,4.874709,-1.696850,5.682951,0.374564
38.452245,-83.884460,132.459717,-11.723951,5.065252,23.723103,5.210176,7.154956,5.372921,-0.429570,10.324121,-1.835161,0.168729,6.803108,12.769550,9.949951,9.676275,6.868028,6.306122,-5.521669,7.368862,2.430801
38.475465,-76.401924,121.465828,-5.848361,21.398998,17.616528,1.613903,6.694637,-0.211714,-5.066069,12.271429,-4.870337,-6.117832,8.506014,14.868916,8.286825,2.424974,8.424405,6.136292,-13.056883,2.335577,0.523378
38.498685,-82.941689,112.517273,-6.574063,32.340111,15.214167,-0.995155,5.962823,-4.404356,-3.595598,11.836340,-6.789061,-8.441759,9.387434,12.174429,6.990649,-1.917998,12.557105,7.450976,-12.017804,2.167081,-6.800756
38.521905,-110.942741,125.463776,-3.732867,25.598175,18.192228,-1.589812,12.212439,-3.745460,0.264763,16.668667,-1.832000,-9.002989,7.636121,14.794806,8.800954,-3.827928,9.679745,1.767363,-12.648712,6.569876,-6.348498
38.545125,-177.301132,170.170486,-8.382699,19.417557,22.883768,-1.121903,15.503200,-0.454996,5.969638,9.155136,4.824079,-6.839321,5.904682,17.243416,7.716825,1.783921,5.247158,0.426257,-8.299195,8.763991,-2.704072
38.568345,-191.844635,166.159378,-6.276377,14.741022,22.212563,-6.750729,17.664038,-0.320503,8.792311,4.692100,4.795153,-3.672839,6.195888,11.489393,4.186214,7.665128,4.471309,0.039631,-2.797780,2.997327,-4.336177
38.591565,-152.947128,108.210831,26.042480,11.510153,17.545424,-3.827683,15.180492,2.570354,6.885279,10.869097,-1.692991,-3.633795,5.724256,8.705581,7.076194,6.092088,4.085547,-2.880059,-4.083071,0.469474,-0.674978
38.614785,-105.651176,53.692566,44.109406,16.405899,12.157110,1.658910,9.582178,2.861373,4.755889,16.759901,-10.136742,-7.825877,3.788130,10.861456,6.193018,6.098058,1.972135,1.339899,-4.163004,-2.246887,-2.959837
38.638005,-86.644196,29.382225,51.300331,18.328173,6.521661,9.181271,9.000582,1.408674,0.353714,17.368422,-13.905008,-7.817529,3.388617,9.300793,4.714567,7.790860,1.263478,2.296203,-5.070031,-3.569984,-2.961374
38.661224,-87.704308,22.595966,54.459747,22.417057,1.138295,11.693590,9.152708,1.347606,-0.144028,16.273312,-14.819443,-3.277982,2.318827,7.309464,5.365915,11.752748,0.847173,8.088991,-4.903622,-4.539428,2.141121
38.684444,-94.618073,18.583900,55.734749,25.682838,-4.054850,8.190792,8.216349,5.185480,-3.030427,11.027598,-15.355790,-1.011532,4.416870,2.286359,-0.698767,12.303748,3.215872,7.345878,-3.048639,-8.158712,3.933517
38.707664,-99.780548,14.557319,57.000946,23.061323,-9.063051,7.608945,5.923424,4.522686,-8.582563,7.220447,-17.448406,-3.727569,6.368035,-1.243036,-1.288594,9.710368,4.744110,3.131647,-3.304798,-8.762726,-1.190371
38.730884,-110.812744,13.559454,61.655922,26.220234,-10.057186,8.380147,3.331912,6.428250,-6.910835,11.359816,-22.933020,-8.099665,3.009036,-3.716272,-2.683503,7.894537,-0.026372,8.919729,-4.372834,-10.987329,5.349984
38.754104,-130.592514,25.824352,59.058434,24.911478,-5.829897,6.424097,-2.147700,7.572893,-8.434252,15.446311,-17.500671,-2.860513,-1.831258,-3.549118,-2.542418,11.374761,-4.484615,8.240788,-6.811892,-13.155962,5.832926
38.777324,-168.551636,71.310577,45.181446,14.109053,1.207903,4.270262,-0.602646,8.733185,-9.455153,12.427788,-10.598824,1.305780,-4.482470,1.023246,-1.492946,11.276605,-5.068978,0.499995,-13.044094,-12.772524,-0.726462
38.800544,-191.718292,100.536758,30.105087,15.259077,5.444899,0.990354,-0.027760,7.179043,-6.363092,7.217978,-12.783660,-0.501818,-3.561646,1.777398,-1.298748,6.994713,-2.523591,2.405325,-13.396591,-12.557339,-3.704499
38.823764,-193.603531,99.933662,27.856956,22.222534,5.189353,-1.007152,1.379085,8.912717,-6.161958,4.565430,-12.430586,-2.675812,-4.987710,-1.902303,0.250857,8.020965,-0.799856,2.534054,-5.960441,-6.801912,-1.408505
38.846984,-161.428925,88.227684,16.529671,33.499207,7.180542,0.730259,-5.192035,5.474949,-5.247768,-3.418767,-13.394867,-6.540289,-5.641364,-5.971111,-4.437501,9.428753,5.332582,3.421370,-9.742884,-1.476284,0.612442
38.870204,-108.093468,88.154037,2.069769,42.210052,17.035805,-2.240183,-19.067127,7.590460,-13.109549,-7.709772,-21.379406,-11.397652,-4.428841,-2.585439,-10.168439,1.613276,8.538173,8.808853,-16.582985,3.285233,4.153839
38.893424,-93.883080,76.454239,-0.981705,48.346741,20.101267,-4.809804,-21.540806,8.718321,-16.283409,-5.738497,-22.656086,-8.753623,-0.882338,0.870859,-12.747833,2.456011,7.187113,6.547740,-17.587624,5.590599,3.334208
38.916644,-95.474876,68.905563,-6.592626,40.451950,18.211815,-6.819617,-10.014887,14.690603,-16.544552,-2.332156,-20.907799,0.818100,1.997554,4.185369,-14.275082,-1.813536,-0.948394,-3.058014,-20.559376,0.229768,-5.896115
38.939864,-45.506283,104.115616,-20.530739,23.678280,6.944016,-4.017695,-5.494944,10.776138,-21.218906,1.099527,-21.619646,7.084250,-1.922690,-2.320296,-17.574692,-4.682760,2.327079,0.513309,-15.265439,-1.793472,-21.239609
38.963084,-28.202143,122.002701,-17.904535,33.515942,13.613676,3.822739,-1.160325,17.075331,-15.596605,8.238340,-16.098288,14.121552,-1.271529,2.171155,-13.828480,-3.297187,3.274104,1.891608,-13.100649,-4.158480,-17.979622
38.986304,-48.781551,120.033058,-3.479695,40.020576,37.871826,2.694867,-2.355948,24.772850,-9.108811,13.950427,-13.149040,10.363871,1.355696,5.249193,-5.046324,-4.143063,2.412140,-1.548112,-11.859539,-2.063794,-9.315011
39.009524,-84.105080,121.263733,4.211860,39.698799,47.483788,-0.336863,3.346311,27.638731,-3.001462,21.357582,-11.308502,6.687356,0.568935,7.773109,4.098230,-1.349060,4.541656,0.844664,-10.340931,-0.544947,-5.128394
39.032744,-147.133560,136.058578,1.698084,39.966587,42.418854,2.077555,10.941555,28.996048,1.859821,20.224167,-6.047133,8.609673,6.174653,13.873590,7.953046,6.058353,9.229001,5.981324,-8.306213,3.165838,-5.631631
39.055964,-186.054581,165.666931,1.341940,45.747208,35.394241,3.829096,8.553850,30.969627,3.213913,9.963226,-1.799453,6.741541,10.222212,11.620750,2.813028,7.289175,9.328668,1.744016,-7.187633,6.723548,-1.935825
39.079184,-198.066788,165.830383,8.315687,45.033661,35.812202,-3.733559,-1.037108,27.824972,-1.305576,11.999174,-1.507035,3.508882,8.201425,7.098207,1.006870,9.266705,8.700486,2.722977,-7.607894,9.399046,3.225825
39.102404,-210.954926,160.562286,7.327007,45.399239,37.000973,-4.991305,-3.261751,22.375200,1.289532,14.303542,0.793482,7.065591,4.057198,4.656568,-0.134166,12.331888,13.720732,5.191681,-5.236811,8.045616,5.514747
39.125624,-218.848740,157.266571,5.525138,45.394764,40.878731,-2.109211,-4.769078,25.023962,6.760372,12.788326,-3.507409,10.256126,8.720471,12.922573,3.948518,5.162446,12.428265,4.139647,1.195641,8.015424,5.991117
39.148844,-228.806030,165.625778,6.429678,42.729736,38.672035,-1.897040,1.945413,20.076431,7.098338,9.180218,-4.030189,7.796681,6.578970,14.258734,8.739052,6.966720,14.807292,3.399858,-2.044020,5.298941,1.143909
39.172063,-207.486298,121.080109,42.731365,20.242393,32.634945,0.735769,12.371824,8.391068,10.659067,-1.333098,8.757018,4.343503,2.716267,11.617201,-0.481780,11.353371,13.192156,2.872799,-2.161908,-5.526362,0.850748
